scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Chorilia longipes,"Dana, 1851",,longhorn decorator crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,,,Chorilia,longipes,,,,native,unlisted,,2008-05-22,Jackson Chu,Chu (2010),,,2009-10-03,Jackson Chu,,,,,confirmed,observed,,459559,ART
Pugettia gracilis,"Dana, 1851",,graceful kelp crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,Epialtinae,,Pugettia,gracilis,,,,native,unlisted,,,,RBCM,986-00191-004,,2013-10-13,Peter Luckham,,,,,confirmed,observed,,130344,ART
Pugettia producta,"(Randall, 1840)",,northern kelp crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,Epialtinae,,Pugettia,producta,,,,native,unlisted,,1969-02-22,Andy Lamb,PMLS,,,2016-02-07,Peter Luckham,,,,,confirmed,observed,,49723,ART
Scyra acutifrons,"Dana, 1851",,sharpnose crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,Pisinae,,Scyra,acutifrons,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-009,,2013-10-13,Peter Luckham,,,,,confirmed,observed,,47712,ART
Acantholithodes hispidus,"(Stimpson, 1860)",,hairy-spined crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,,Acantholithodes,hispidus,,,,native,unlisted,,1994-09-10,Andy Lamb,PMLS,,,2007-10-23,Jackson Chu,,,,,confirmed,observed,,450310,ART
Hapalogaster mertensii,"J.F. Brandt, 1850",,hairy crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,,Hapalogaster,mertensii,,,,native,unlisted,,1969-02-22,Andy Lamb,PMLS,,,,,,,,,confirmed,observed,,51635,ART
Oedignathus inermis,"(Stimpson, 1860)",,granular claw crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,,Oedignathus,inermis,,,,native,unlisted,,2008-08-29,Andy Lamb,PMLS,,,1978-03-19,Rick Harbo,,,,,confirmed,observed,,194566,ART
Placetron wosnessenskii,"Schalfeew, 1892",,scaled crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,,Placetron,wosnessenskii,,,,native,unlisted,,1999-07-31,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,459657,ART
Cryptolithodes sitchensis,"J.F. Brandt, 1853",,umbrella crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,Cryptolithodes,sitchensis,,,,native,unlisted,,1999-10-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,47395,ART
Cryptolithodes typicus,"J.F. Brandt, 1848",,butterfly crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,Cryptolithodes,typicus,,,,native,unlisted,,1985-07-29,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,53845,ART
Lopholithodes foraminatus,"(Stimpson, 1859)",,brown box crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,Lopholithodes,foraminatus,,,,native,unlisted,,2008-05-22,Jackson Chu,Chu (2010),,,2008-05-24,Jackson Chu,,,,,confirmed,observed,,459606,ART
Lopholithodes mandtii,"J.F. Brandt, 1848",,Puget Sound king crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,Lopholithodes,mandtii,,,,native,unlisted,,1994-02-27,Charlie Gibbs,PMLS,,,2015-01-01,Peter Luckham,,,,,confirmed,observed,,459608,ART
Phyllolithodes papillosus,"J.F. Brandt, 1848",,heart crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,Phyllolithodes,papillosus,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,424896,ART
Rhinolithodes wosnessenskii,"J.F. Brandt, 1848",,rhinoceros crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,Rhinolithodes,wosnessenskii,,,,native,unlisted,,1994-09-10,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459660,ART
Munida quadrispina,"Benedict, 1902",,squat lobster,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Galatheoidea,Munididae,,,Munida,quadrispina,,,,native,unlisted,,2008-05-21,Jackson Chu,Chu (2010),,,2008-05-24,Jackson Chu,,,,,confirmed,observed,,334674,ART
Hyas lyratus,"Dana, 1851",,Pacific lyre crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Oregoniidae,Oregoniinae,,Hyas,lyratus,,,,native,unlisted,,1961-05-13,Dan Quayle,RBCM,982-00207-001,1898319325,,,,,,,reported,unobserved,,459591,ART
Oregonia gracilis,"Dana, 1851",,graceful decorator crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Oregoniidae,Oregoniinae,,Oregonia,gracilis,,,,native,unlisted,,1973-09-21,Andy Lamb,PMLS,,,2017-05-29,Karolle Wall,,,,,confirmed,observed,,84267,ART
Discorsopagurus schmitti,"(Stevens, 1925)",,tubeworm hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Discorsopagurus,schmitti,,,,native,unlisted,,1986-09-30,,RBCM,986-00197-025,,,,,,,,reported,unobserved,,459564,ART
Elassochirus gilli,"(Benedict, 1892)",,orange hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Elassochirus,gilli,,,,native,unlisted,,1985-08-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459568,ART
Elassochirus tenuimanus,"(Dana, 1851)",,widehand hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Elassochirus,tenuimanus,,,,native,unlisted,,1993-08-16,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459569,ART
Pagurus armatus,"(Dana, 1851)",,blackeyed hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,armatus,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459543,ART
Pagurus beringanus,"(Benedict, 1892)",,Bering hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,beringanus,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-005,,2015-05-16,Peter Luckham,,,,,confirmed,observed,,362749,ART
Pagurus caurinus,"Hart, 1971",,Greenmark hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,caurinus,,,,native,unlisted,,2005-12-10,Andy Lamb,PMLS,,,,,,,,,confirmed,observed,,180026,ART
Pagurus granosimanus,"(Stimpson, 1859)",,grainy hermit crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,granosimanus,,,,native,unlisted,,1986-09-30,,RBCM,986-00197-039,,2013-05-09,Karolle Wall,,,,,confirmed,observed,,127555,ART
Pagurus hirsutiusculus,"(Dana, 1851)",,hairy hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,hirsutiusculus,,,,native,unlisted,,2016-01-23,Andy Lamb,PMLS,,,2016-08-26,Lauren Magner & Andrew Simon,,,,,confirmed,observed,,63219,ART
Pagurus kennerlyi,"(Stimpson, 1864)",,bluespine hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,kennerlyi,,,,native,unlisted,,1999-10-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459637,ART
Pagurus ochotensis,"Brandt, 1851",,Alaskan hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,ochotensis,,,,native,unlisted,,1985-08-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,202044,ART
Pagurus quaylei,"Hart, 1971",,Quayle's hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,quaylei,,,,native,unlisted,,2008-06-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,366957,ART
Pagurus samuelis,"(Stimpson, 1857)",,blueband hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,samuelis,,,,native,unlisted,,2009-03-19,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,49095,ART
Pagurus stevensae,"Hart, 1971",,Stevens' hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,Pagurus,stevensae,,,,native,unlisted,,2008-03-01,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459640,ART
Pandalus borealis,"Krøyer, 1838",,northern shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,Pandalus,borealis,,,,native,unlisted,,1956-01-29,W. Barraclough,RBCM,978-00057-001,1898295012,,,,,,,reported,unobserved,,437504,ART
Pandalus danae,"Stimpson, 1857",,coonstripe shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,Pandalus,danae,,,,native,unlisted,,1981-05-31,Andy Lamb,PMLS,,,2015-04-22,Karolle Wall,,,,,confirmed,observed,,154708,ART
Pandalus eous,"Makarov, 1935",,spiny pink shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,Pandalus,eous,,,,native,unlisted,,1995-02-23,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,459644,ART
Pandalus lucidirimicolus,"(Jensen, 1998)",,sparkling shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,Pandalus,lucidirimicolus,,,,native,unlisted,,1995-11-24,Daniel Kent,RBCM,997-00068-001,1898318861,,,,,,,reported,unobserved,"reported as Pandalopsis lucidirimicola Jensen, 1998",459643,ART
Pandalus platyceros,"J.F. Brandt in von Middendorf, 1851",,Pacific prawn,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,Pandalus,platyceros,,,,native,unlisted,,1995-02-25,Charlie Gibbs,PMLS,,,2008-05-24,Jackson Chu,,,,,confirmed,observed,,180394,ART
Pandalus stenolepis,"Rathbun, 1902",,rough patch shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,Pandalus,stenolepis,,,,native,unlisted,,1995-02-23,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,459645,ART
Lophopanopeus bellus,"(Stimpson, 1860)",,black-clawed crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Xanthoidea,Panopeidae,,,Lophopanopeus,bellus,,,,native,unlisted,,2007-10-21,Andy Lamb,PMLS,,,2016-04-08,Karolle Wall,,,,,confirmed,observed,,50818,ART
Fabia subquadrata,"Dana, 1851",,pea crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pinnotheroidea,Pinnotheridae,Pinnotherinae,,Fabia,subquadrata,,,,native,unlisted,,1934-09-06,Joesphine F.L. Hart,RBCM,985-00143-001,1898269203,,,,,,,reported,unobserved,,117669,ART
Petrolisthes eriomerus,"Stimpson, 1871",,flattop crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Galatheoidea,Porcellanidae,,,Petrolisthes,eriomerus,,,,native,unlisted,,1969-02-22,Andy Lamb,PMLS,,,2017-05-26,Kris Krüg,,,,,confirmed,observed,,47803,ART
Eusergestes similis,"(Hansen, 1903)",,Pacific sergestid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Dendrobranchiata,Sergestoidea,Sergestidae,,,Eusergestes,similis,,,,native,unlisted,,1965-01-29,W. Barraclough,RBCM,015-00030-001,1898267324,,,,,,,reported,unobserved,,459581,ART
Eualus butleri,"Jensen, 2004",,sponge eualid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Eualus,butleri,,,,native,unlisted,,2016-01-23,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459508,ART
Heptacarpus brevirostris,"(Dana, 1852)",,stout coastal shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Heptacarpus,brevirostris,,,,native,unlisted,,1976-06-20,Rita M. O'Clair,CMN,CMNC 2004-3237,,2017-05-26,Karolle Wall,,,,,confirmed,observed,,63679,ART
Heptacarpus kincaidi,"(Rathbun, 1902)",,Kincaid's shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Heptacarpus,kincaidi,,,,native,unlisted,,1996-09-28,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,459524,ART
Heptacarpus sitchensis,"(J.F. Brandt in von Middendorf, 1851)",,red-banded transparent shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Heptacarpus,sitchensis,,,,native,unlisted,,,,,,,2017-05-26,Karolle Wall,,,,,new 2017,observed,,67627,ART
Heptacarpus stylus,"(Stimpson, 1864)",,stiletto shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Heptacarpus,stylus,,,,native,unlisted,,2006-03-05,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,458674,ART
Heptacarpus tridens,"(Rathbun, 1902)",,threespine shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Heptacarpus,tridens,,,,native,unlisted,,1999-10-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459522,ART
Lebbeus eludus,"Jensen, 2006",,elusive lebbeid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Lebbeus,eludus,,,,native,unlisted,,2009-05-30,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459480,ART
Lebbeus grandimanus,"(Bražnikov, 1907)",,candy stripe shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Lebbeus,grandimanus,,,,native,unlisted,,1996-09-28,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,459598,ART
Lebbeus mundus,"Jensen, 2006",,cleaner lebbeid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Lebbeus,mundus,,,,native,unlisted,,2008-02-16,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,459601,ART
Spirontocaris prionota,"(Stimpson, 1864)",,deep blade shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,Spirontocaris,prionota,,,,native,unlisted,,1986-09-30,,RBCM,986-00197-023,1898324901,,,,,,,reported,unobserved,,424249,ART
Hemigrapsus nudus,"(Dana, 1851)",,purple shore crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Grapsoidea,Varunidae,Varuninae,,Hemigrapsus,nudus,,,,native,unlisted,,1948-06-05,,RBCM,976-01171-005,1898278739,2011-08-10,Nancy Woodham,,,,,confirmed,observed,,48342,ART
Hemigrapsus oregonensis,"(Dana, 1851)",,yellow shore crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Grapsoidea,Varunidae,Varuninae,,Hemigrapsus,oregonensis,,,,native,unlisted,,,,,,,2015-08-28,Andrew Simon,,,,,new 2016,observed,,69170,ART
Bopyroides hippolytes,"(Kröyer, 1838)",,shrimp parasitic isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Cymothoida,Bopyroidea,Bopyridae,Bopyrinae,,Bopyroides,hippolytes,,,,native,unlisted,,2010-07-17,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,873867,ART
Pentidotea resecata,"(Stimpson, 1857)",,eelgrass isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,Idoteidae,,,Pentidotea,resecata,,,,native,unlisted,,,,,,,2016-05-08,Karolle Wall,,,,,new 2016,observed,,141842,ART
Pentidotea wosnesenskii,"(Brandt, 1851)",,rockweed isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,Idoteidae,,,Pentidotea,wosnesenskii,,,,native,unlisted,,1960-12-22,Donald E. McAllister & M.O Yesaki,CMN,CMNC 1987-0102,,2017-04-08,Tyrel Froese,,,,,confirmed,observed,,126295,ART
Gnorimosphaeroma oregonense,"(Dana, 1853)",,Oregon pillbug,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Sphaeromatidea,Sphaeromatoidea,Sphaeromatidae,,,Gnorimosphaeroma,oregonense,,,,native,unlisted,,1976-06-20,Rita M. O'Clair,CMN,CMNC 1987-0202,,2019-05-04,David Metzger,,,,,confirmed,observed,,123798,ART
Terebratalia transversa,"(Sowerby, 1846)",,transverse lamp shell,Animalia,Brachiopoda,Rhychonelliformea,,Rhynchonellata,,,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Terebrataliinae,,Terebratalia,transversa,,,,native,unlisted,,1981-05-31,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,122157,LOP
Bugulina californica,"(Robertson, 1905)",,spiral bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,Bugulina,californica,,,,native,unlisted,,1969-02-22,Andy Lamb,PMLS,,,2017-05-26,Karolle Wall,,,,,confirmed,observed,,551808,LOP
Caulibugula californica,"Robertson, 1905",,parasol bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,Caulibugula,californica,,,,native,unlisted,,2007-12-15,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,802658,LOP
Dendrobeania lichenoides,"(Robertson, 1900)",,leaf crust bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,Dendrobeania,lichenoides,,,,native,unlisted,,1985-07-29,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,339213,LOP
Dendrobeania murrayana,"(Bean in Johnston, 1847)",,fan bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,Dendrobeania,murrayana,,,,native,unlisted,,1985-08-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,205170,LOP
Cellaria diffusa,"Robertson, 1905",,spindly rabbit-ear bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Cellarioidea,Cellariidae,,,Cellaria,diffusa,,,,native,unlisted,,1995-02-24,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,196077,LOP
Celleporina robertsoniae,"(Canu & Bassler, 1923)",,rusty bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Celleporoidea,Celleporidae,,,Celleporina,robertsoniae,,,,native,unlisted,,1997-04-15,Donna Gibbs,PMLS,,,,,,,,,reported,unobserved,misspelled Celleprina robertsoni,485340,LOP
Membranipora villosa,"Hincks, 1880",,kelp-encrusting bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Malacostegina,Membraniporoidea,Membraniporidae,,,Membranipora,villosa,,,,native,unlisted,,1993-08-16,Andy Lamb,PMLS,,,2019-08-04,Andrew Simon,,,,,confirmed,observed,reported as Membranipora serrilamella (synonymous),360867,LOP
Primavelans insculpta,"(Hincks, 1883)",,fluted bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Schizoporelloidea,Pacificincolidae,,,Primavelans,insculpta,,,,native,unlisted,,1995-02-26,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,reported as Hippodiplosia insculpta,429861,LOP
Phidolopora pacifica,"(Robertson, 1908)",,lattice-work bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Celleporoidea,Phidoloporidae,,,Phidolopora,pacifica,,,,native,unlisted,,1985-12-07,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,51796,LOP
Schizoporella japonica,"Ortmann, 1890",,orange ripple bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Schizoporelloidea,Schizoporellidae,,,Schizoporella,japonica,,,,non-native,unlisted,,1973-09-20,Andy Lamb,PMLS,,,2019-05-04,Joan Septembre,,,,,confirmed,observed,misspelled Schizoporella japonicus,519486,LOP
Alcyonidium pedunculatum,"Robertson, 1902",,smooth leather bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Ctenostomatida,Alcyonidiina,Alcyonidoidea,Alcyonidiidae,,,Alcyonidium,pedunculatum,,,,native,unlisted,,1994-02-26,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,873864,LOP
Diaperoforma californica,"(d'Orbigny, 1853)",,southern staghorn bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Tubuliporina,,Diaperoeciidae,,,Diaperoforma,californica,,,,native,unlisted,,1985-12-07,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,345872,LOP
Heteropora alaskensis,"Borg, 1933",,delicate staghorn bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Cerioporina,,Heteroporidae,,,Heteropora,alaskensis,,,,native,unlisted,,2008-07-19,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,873902,LOP
Heteropora pacifica,"Borg, 1933",,northern staghorn bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Cerioporina,,Heteroporidae,,,Heteropora,pacifica,,,,native,unlisted,,1971-08-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,465163,LOP
Disporella separata,"Osburn, 1953",,purple encrusting bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Rectangulata,,Lichenoporidae,,,Disporella,separata,,,,native,unlisted,,1997-04-15,Donna Gibbs,PMLS,,,,,,,,,reported,unobserved,,465160,LOP
Clavelina huntsmani,"Van Name, 1931",,light-bulb tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Clavelinidae,,,Clavelina,huntsmani,,,,native,unlisted,,1995-02-24,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,51984,TUN
Pycnoclavella stanleyi,"Berrill & Abbott, 1949",,yellow social ascidian,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Clavelinidae,,,Pycnoclavella,stanleyi,,,,native,unlisted,,1993-08-16,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,424274,TUN
Didemnum carnulentum,"Ritter & Forsyth, 1917",,Pacific white crust,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Didemnidae,,,Didemnum,carnulentum,,,,native,unlisted,,1985-07-29,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,344918,TUN
Didemnum vexillum,"Kott, 2002",,carpet sea squirt,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Didemnidae,,,Didemnum,vexillum,,,,non-native,unlisted,,2013-10-23,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,126506,TUN
