Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Epichloe typhina,,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Clavicipitaceae,,,Epichloe,typhina,,,,,,,new 2020,observed,,,,,,2020-06-30,Andrew Simon,iNat:51544697,,960510,FUN
Exidia crenata,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,Auriculariaceae,,,Exidia,crenata,,,,,,,new 2023,observed,,,,,,2023-02-28,Kath Quayle,iNat:149943728,,879877,FUN
Exidia glandulosa,,,Black Witches' Butter,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,Auriculariaceae,,,Exidia,glandulosa,,,,,,,new 2018,observed,,,,,,2018-04-08,Andrew Simon,iNat:10771431,,55568,FUN
Flammulina velutipes,(Curtis) Singer,,velvet foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Physalacriaceae,,,Flammulina,velutipes,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,67594,FUN
Fomes fomentarius,(L.) Fr.,,hoof fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Fomes,fomentarius,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2017-10-23,Kevin Toomer,iNat:8520602,,127510,FUN
Fomitopsis mounceae,J.-E. Haight & Nakasone,,red-banded polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Fomitopsidaceae,,,Fomitopsis,mounceae,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-07-14,Andrew Simon,iNat:3680363,,877361,FUN
Fuscoporia ferruginosa,(Schrad.) Murrill,,rusty porecrust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Fuscoporia,ferruginosa,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,995145,FUN
Galerina marginata,(Batsch) Kühner,,deadly galerina,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Galerina,marginata,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2017-10-28,Marty Moser,iNat:8597245,,154735,FUN
Galerina vittiformis,(Fr.) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Galerina,vittiformis,,,,,,,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608938,,118289,FUN
Ganoderma applanatum,(Pers.) Pat.,,artist's conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Ganoderma,applanatum,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-08-14,Andrew Simon,iNat:3890889,,48473,FUN
Ganoderma brownii,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Ganoderma,brownii,,,,,,,new 2021,observed,,,,,,2021-03-08,Flora Lake,iNat:70839100,,348812,FUN
Ganoderma oregonense,Murrill,,Oregon varnished conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Ganoderma,oregonense,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2013-09-29,Ian Guthrie,iNat:4208201,,118062,FUN
Ganoderma tsugae,Murrill,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Ganoderma,tsugae,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-09-08,Caitlin Robsin,iNat:32393547,,63274,FUN
Geastrum quadrifidum,Pers.,,earthstar,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Geastrales,,,Geastraceae,,,Geastrum,quadrifidum,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,350832,FUN
Geastrum saccatum,Fr.,,sessile earthstar,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Geastrales,,,Geastraceae,,,Geastrum,saccatum,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-01,Andrew Simon,iNat:4479900,,63557,FUN
Geoglossum fallax,E.J. Durand,,earth tongue,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Geoglossales,,,Geoglossaceae,,,Geoglossum,fallax,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22157,,,,,,205843,FUN
Geoglossum umbratile,Sacc.,,earth tongue,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Geoglossales,,,Geoglossaceae,,,Geoglossum,umbratile,,,,,,,confirmed,observed,2015-03-21,Paul Kroeger,UBC,F31148,,2016-03-22,Andrew Simon,iNat:2822886,,350847,FUN
Geopora cooperi,Harkn.,,velvet foot,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,Geopora,cooperi,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118136,FUN
Geopyxis carbonaria,(Alb. & Schwein.) Sacc.,,stalked bonfire cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Tarzettaceae,,,Geopyxis,carbonaria,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F32463,,,,,,117995,FUN
Geoscypha violacea,(Bull.) Rehlan,,violet fairy cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Geoscypha,violacea,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29209,,,,,,1110734,FUN
Gerronema atrialbum,(Murrill) Borovička & Kolařík,,black-and-white clitocybula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Porotheleaceae,,,Gerronema,atrialbum,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,936612,FUN
Gliophorus laetus,,,heath waxcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Humidicuteae,Gliophorus,laetus,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22066,,,,,,524919,FUN
Gliophorus psittacinus,(Schaeff.) Herink,,parrot mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Humidicuteae,Gliophorus,psittacinus,,,,,,,new 2013,observed,,,,,,2013-10-26,Ian Guthrie,iNat:4209523,,348711,FUN
Gloeophyllum sepiarium,,,Conifer Mazegill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Gloeophyllales,,,Gloeophyllaceae,,,Gloeophyllum,sepiarium,,,,,,,new 2019,observed,,,,,,2019-09-21,Gwen Janz,iNat:33436066,,67338,FUN
Glutinoglossum glutinosum,"(Pers.) Hustad, A.N. Mill.",,viscid black earth tongue,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Geoglossales,,,Geoglossaceae,,,Glutinoglossum,glutinosum,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,499794,FUN
Gomphidius glutinosus,(Schaeff.) Fr.,,slimy spike,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Gomphidiaceae,,,Gomphidius,glutinosus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2018-10-29,Christopher Heffley,iNat:17989092,,48424,FUN
Gomphidius oregonensis,Peck,,insidious gomphidius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Gomphidiaceae,,,Gomphidius,oregonensis,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2017-11-22,Kevin Toomer,iNat:8908014,,64097,FUN
Gomphidius smithii,Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Gomphidiaceae,,,Gomphidius,smithii,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,344565,FUN
Gomphidius subroseus,Kauffman,,rosy gomphidius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Gomphidiaceae,,,Gomphidius,subroseus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2020-10-06,Adrian Levine,iNat:62313375,,48428,FUN
Guepiniopsis alpina,(Earle) Brasf.,,golden jelly cone,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,Guepiniopsis,alpina,,,,,,,confirmed,observed,2009-05,Kent Brothers,VMS,,,2019-01-11,Andrew Simon,iNat:19596586,,118032,FUN
Gymnopilus junonius,(Fr.) P.D. Orton,,spectacular rustgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Gymnopilus,junonius,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-23,Graham Barber,iNat:4428045,,83196,FUN
Gymnopilus penetrans,(Fr.) Murrill,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Gymnopilus,penetrans,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,194304,FUN
Gymnopilus sapineus,(Fr.) Murrill,,scaly rustgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Gymnopilus,sapineus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,iNat:4491221,,118302,FUN
Gymnopilus ventricosus,,,Western Jumbo Gym,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Gymnopilus,ventricosus,,,,,,,new 2016,observed,,,,,,2016-10-23,Graham Barber,iNat:4428045,,348809,FUN
Gymnopus brassicolens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Omphalotaceae,,,Gymnopus,brassicolens,,,,,,,new 2021,observed,,,,,,2021-11-04,Catiemac,iNat:100526217,,344922,FUN
Gymnopus fuscopurpureus,(Pers.) Antonín,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Omphalotaceae,,,Gymnopus,fuscopurpureus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118301,FUN
Gymnosporangium juniperi-virginianae,,,,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Gymnosporangiaceae,,,Gymnosporangium,juniperi-virginianae,,,,,,,new 2023,observed,,,,,,2023-05-05,maybejuju,iNat:160623320,,121687,FUN
Gymnosporangium nelsonii,,,,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Gymnosporangiaceae,,,Gymnosporangium,nelsonii,,,,,,,new 2022,observed,,,,,,2022-07-18,Gabe Schp,iNat:127157384,,501708,FUN
Gyromitra ancilis,(Pers.) Kreisel,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Discinaceae,,,Gyromitra,ancilis,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2018-04-09,Kevin Toomer,iNat:10822697,,950530,FUN
Gyromitra esculenta,(Pers.) Fr.,,false morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Discinaceae,,,Gyromitra,esculenta,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-03-25,Lauren Magner & Andrew Simon,iNat:2573928,,85120,FUN
Gyromitra infula,(Schaeff.) Quél.),,saddle-shaped false morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Discinaceae,,,Gyromitra,infula,,,,,,,confirmed,observed,2007-04-05,Oluna Ceska,UBC,F29204,,2017-11-19,Kevin Toomer,iNat:8865816,,117994,FUN
Gyromitra melaleucoides,(Seaver) Pfister,,false morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Discinaceae,,,Gyromitra,melaleucoides,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,372418,FUN
Gyromitra montana,,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Discinaceae,,,Gyromitra,montana,,,,,,,new 2023,observed,,,,,,2023-04-12,abaloneeyes,iNat:154660063,,372417,FUN
Hebeloma crustuliniforme,(Bull.) Quél.,,poison pie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Hebeloma,crustuliniforme,,,,,,,confirmed,observed,2010-04-17,Paul Kroeger,UBC,F22076,,2021-11-14,Catiemac,iNat:101865007,,194307,FUN
Hebeloma mesophaeum,,,veiled poison pie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Hebeloma,mesophaeum,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2021-11-15,Willoughby Arevalo,iNat:101300522,,192715,FUN
Hebeloma sacchariolens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Hebeloma,sacchariolens,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,382540,FUN
Hebeloma sp.,,,poison pie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Hebeloma,,,,,,,,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608508,,1428700,FUN
Heimiomyces fulvipes,,,orange fuzzy foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,Heimiomyces,fulvipes,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1239846,FUN
Helminthosphaeria clavariarum,(Desm.) Fuckel,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Sordariomycetidae,,Chaetosphaeriales,,,Helminthosphaeriaceae,,,Helminthosphaeria,clavariarum,,,,,,,reported,unobserved,2015-05-02,Kent Brothers,VMS,,,,,,,58708,FUN
Helvella acetabulum,(L.) Quél.,,vinegar cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,acetabulum,,,,,,,reported,unobserved,2011-05-14,Kent Brothers,UBC,F22505,,,,,,57462,FUN
Helvella compressa,(Snyder) N.S. Weber,,compressed elfin saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,compressa,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-03-22,Tyson Ehlers,iNat:8946029,,117997,FUN
Helvella elastica,Bull.,,brown elfin saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,elastica,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63246,FUN
Helvella lactea,Boud.,,fluted white helvella,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,lactea,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,350985,FUN
Helvella maculata,N.S. Weber,,fluted brown elfin sadle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,maculata,,,,,,,new 2016,observed,,,,,,2016-11-12,Shera Street,iNat:4571716,,118003,FUN
Helvella vespertina,N.H. Nguyen & Velling,,western black elfin saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,vespertina,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2013-10-11,Ian Guthrie,iNat:4208143,,423950,FUN
Hemipholiota populnea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Hemipholiota,populnea,,,,,,,new 2020,observed,,,,,,2020-09-27,Austin Tahiliani,iNat:61073518,,786894,FUN
Hericium abietis,(Weir ex Hubert) K.A. Harrison,,bear’s head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Hericiaceae,,,Hericium,abietis,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2018-10-28,Karen Elisabeth Harris,iNat:17918884,,55187,FUN
Hericium erinaceus,(Bull.) Persoon,,lion’s mane mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Hericiaceae,,,Hericium,erinaceus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-07-30,Tyson Ehlers,iNat:15113648,,49158,FUN
Heterobasidion annosum,(Fr.) Bref.,,annosus root & butt rot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Bondarzewiaceae,,,Heterobasidion,annosum,,,,,,,reported,unobserved,2007-04-01,Kent Brothers,VMS,,,,,,,194485,FUN
Heterotextus luteus,(Bres.) McNabb,,golden jelly cone,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,Heterotextus,luteus,,,,,,,reported,unobserved,2010-04-17,Kent Brothers,VMS,,,,,,,382584,FUN
Humaria hemisphaerica,(F.H. Wigg.) Fuckel,,brown-haired white cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,Humaria,hemisphaerica,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2016-10-29,Sarah Tweedale,iNat:4472367,,58687,FUN
Hydnellum aurantiacum,,,orange rough-cap tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Hydnellum,aurantiacum,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,118060,FUN
Hydnellum caeruleum,,,blue tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Hydnellum,caeruleum,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2019-08-01,Kevin Toomer,iNat:29998740,,52525,FUN
Hydnellum conigenum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Hydnellum,conigenum,,,,,,,new 2019,observed,,,,,,2019-12-01,"Andrew Simon, Harvey Janszen, & Pam Janszen",iNat:36297449,,351027,FUN
Hydnellum peckii,,,Bleeding Hydnellum,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Hydnellum,peckii,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2020-10-01,Adrian Levine,iNat:62312449,,154949,FUN
Hydnellum scabrosum,"(Fr.) E.Larss., K.H.Larss. & Kõljalg",,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Hydnellum,scabrosum,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,931835,FUN
Hydnoporia tabacina,"(Sowerby) Spirin, Miettinen & K.H. Larss.",,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Hydnoporia,tabacina,,,,,,,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,1038681,FUN
Hydnum repandum,L.,,hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Hydnaceae,,,Hydnum,repandum,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,48641,FUN
Hygrocybe coccinea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,coccinea,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,55245,FUN
Hygrocybe conica,,,witch’s hat,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,conica,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,iNat:4209891,,51872,FUN
Hygrocybe flavescens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,flavescens,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-02-12,Lauren Magner & Andrew Simon,iNat:2565145,,53475,FUN
Hygrocybe miniata,(Fr.) P. Kumm.,,vermillion waxcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,miniata,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-11,Sarah Tweedale,iNat:4535424,,194659,FUN
Hygrocybe singeri,,,Western Witch's Hat,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,singeri,,,,,,,new 2021,observed,,,,,,2021-11-20,Willoughby Arevalo,iNat:101656170,,118316,FUN
Hygrophoropsis aurantiaca,(Wulfen) Maire,,false chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Hygrophoropsidaceae,,,Hygrophoropsis,aurantiaca,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2018-10-29,Christopher Heffley,iNat:17946919,,63538,FUN
Hygrophorus graveolens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrophoroideae,Hygrophoreae,Hygrophorus,graveolens,,,,,,,new 2021,observed,,,,,,2021-11-14,Willoughby Arevalo,iNat:101300116,,500070,FUN
Hygrophorus sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Hygrophoroideae,Hygrophoreae,Hygrophorus,,,,,,,,reported,unobserved,2011-05,Kent Brothers,VMS,,,,,,,1135956,FUN
Hypholoma capnoides,,,smoky-gilled hypholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Hypholoma,capnoides,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-10-12,Andrew Simon,iNat:4342913,,64071,FUN
Hypholoma fasciculare,,,sulphur tuft,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Hypholoma,fasciculare,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-18,Adam Huggins,iNat:4390428,,48767,FUN
Hypomyces cervinigenus,Rogerson & Simms,,elfin saddle-eater,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Hypocreaceae,,,Hypomyces,cervinigenus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2013-11-01,Ian Guthrie,iNat:4210331,,118004,FUN
Hypomyces chrysospermus,Tul. & C. Tul.,,bolete eater,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Hypocreaceae,,,Hypomyces,chrysospermus,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,152947,FUN
Hypomyces hyalinus,,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Hypocreaceae,,,Hypomyces,hyalinus,,,,,,,new 2021,observed,,,,,,2021-12-19,Andrew Simon,iNat:103342485,,194271,FUN
Hypomyces lactifluorum,(Schwein.) Tul. & C. Tul.,,lobster mushroom,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Hypocreaceae,,,Hypomyces,lactifluorum,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-08-04,Graham Barber,iNat:3826875,,48215,FUN
Hypoxylon cf. rubiginosum,(Pers.) Fr.,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Xylariales,,,Hypoxylaceae,,,Hypoxylon,rubiginosum,,,,,,,reported,unobserved,2011-05-14,Kent Brothers,VMS,,,,,,,351179,FUN
