name,node_class,taxon_status,taxon_year,color,size,label
Pleurobrachia bachei,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pleuronichthys coenosus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Plumularia sp.,taxon,reported,NA,gray60,1,NA
Polymastia pachymastia,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Polyorchis penicillatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Porichthys notatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Portorchardia candela,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Protula pacifica,taxon,reported,NA,gray60,1,NA
Pseudochitinopoma occidentalis,taxon,reported,NA,gray60,1,NA
Psolus chitonoides,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Psolus squamatus,taxon,reported,NA,gray60,1,NA
Pteraster tesselatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Ptilichthys goodei,taxon,reported,NA,gray60,1,NA
Pugettia gracilis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pugettia producta,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pycnoclavella stanleyi,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pycnopodia helianthoides,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pyura haustor,taxon,reported,NA,gray60,1,NA
Pyura mirabilis,taxon,reported,NA,gray60,1,NA
Rhamphocottus richardsonii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Rhinogobiops nicholsii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Rhinolithodes wosnessenskii,taxon,reported,NA,gray60,1,NA
Rhizocaulus verticillatus,taxon,reported,NA,gray60,1,NA
Ronquilus jordani,taxon,reported,NA,gray60,1,NA
Rostanga pulchra,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Salmacina tribranchiata,taxon,reported,NA,gray60,1,NA
Sarsia sp.,taxon,reported,NA,gray60,1,NA
Saxidomus gigantea,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Scabrotrophon maltzani,taxon,reported,NA,gray60,1,NA
Schizobranchia insignis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Schizoporella japonica,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Schuchertinia allmanii,taxon,reported,NA,gray60,1,NA
Schuchertinia milleri,taxon,reported,NA,gray60,1,NA
Scorpaenichthys marmoratus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes auriculatus,taxon,reported,NA,gray60,1,NA
Sebastes caurinus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes diploproa,taxon,reported,NA,gray60,1,NA
Sebastes emphaeus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes flavidus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes melanops,taxon,reported,NA,gray60,1,NA
Sebastes nigrocinctus,taxon,reported,NA,gray60,1,NA
Selaginopsis sp.,taxon,reported,NA,gray60,1,NA
Semele rubropicta,taxon,reported,NA,gray60,1,NA
Semibalanus cariosus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Semisuberites cribrosa,taxon,reported,NA,gray60,1,NA
Sertularella sp.,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Similiclava nivea,taxon,reported,NA,gray60,1,NA
Solaster endeca,taxon,reported,NA,gray60,1,NA
Solaster stimpsoni,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Solen sicarius,taxon,reported,NA,gray60,1,NA
Solmissus sp.,taxon,reported,NA,gray60,1,NA
Solmundaegina nematophora,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Spiochaetopterus costarum pottsi,taxon,reported,NA,gray60,1,NA
Stomphia coccinea,taxon,reported,NA,gray60,1,NA
Stomphia didemon,taxon,reported,NA,gray60,1,NA
Styela gibbsii,taxon,reported,NA,gray60,1,NA
Stylantheca papillosa,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Stylasterias forreri,taxon,reported,NA,gray60,1,NA
Stylatula elongata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Suberites concinnus,taxon,reported,NA,gray60,1,NA
Suberites latus,taxon,reported,NA,gray60,1,NA
Sycon sp.,taxon,reported,NA,gray60,1,NA
Synchirus gilli,taxon,reported,NA,gray60,1,NA
Syngnathus leptorhynchus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Terebratalia transversa,taxon,reported,NA,gray60,1,NA
Tethya californiana,taxon,reported,NA,gray60,1,NA
Thelepus sp.,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Thrombophyton trachydermum,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Thuiaria sp.,taxon,reported,NA,gray60,1,NA
Thuiaria thuja,taxon,reported,NA,gray60,1,NA
Tochuina gigantea,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tomopteris sp.,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Trichotropis cancellata,taxon,reported,NA,gray60,1,NA
Trididemnum alexi,taxon,reported,NA,gray60,1,NA
Triglops macellus,taxon,reported,NA,gray60,1,NA
Triopha modesta,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tritonia festiva,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Trypanosyllis sp.,taxon,reported,NA,gray60,1,NA
Tubulanus ruber,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tubulanus sexlineatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tubularia indivisa,taxon,reported,NA,gray60,1,NA
Urtibrina clandestina,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Velutina velutina,taxon,reported,NA,gray60,1,NA
Vermetus compactus,taxon,reported,NA,gray60,1,NA
Weberella perlucida,taxon,reported,NA,gray60,1,NA
Xestospongia hispida,taxon,reported,NA,gray60,1,NA
Ziminella japonica,taxon,reported,NA,gray60,1,NA
Zirfaea pilsbryi,taxon,reported,NA,gray60,1,NA
Fusitriton oregonensis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Strongylocentrotus droebachiensis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Hexagrammos decagrammus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes maliger,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes ruberrimus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Squalus suckleyi,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Lepidochitona sp.,taxon,reported,NA,gray60,1,NA
Aegires albopunctatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Aglaja ocelligera,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Agonopsis vulsa,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Alcyonidium pedunculatum,taxon,reported,NA,gray60,1,NA
Anarrhichthys ocellatus,taxon,reported,NA,gray60,1,NA
Anthopleura artemisia,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Artedius lateralis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Aulorhynchus flavidus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Aurelia labiata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Beringraja binoculata,taxon,reported,NA,gray60,1,NA
Beroe abyssicola,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Bolinopsis infundibulum,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Cellaria diffusa,taxon,reported,NA,gray60,1,NA
Chromopleustes oculatus,taxon,reported,NA,gray60,1,NA
Clavelina huntsmani,taxon,reported,NA,gray60,1,NA
Clinocardium nuttallii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Crepidula norrisiarum,taxon,reported,NA,gray60,1,NA
Cystodytes lobatus,taxon,reported,NA,gray60,1,NA
Diplosoma listerianum,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Discophyton rudyi,taxon,reported,NA,gray60,1,NA
Dodecaceria concharum,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Echidnocerus cibarius,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Engraulis mordax,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Enteroctopus dofleini,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Epiactis lisbethae,taxon,reported,NA,gray60,1,NA
Euphysa sp.,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Euplokamis dunlapae,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Eurylepta leoparda,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Eutonina indicans,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Gadus macrocephalus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Gastropteron pacificum,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Halocynthia igaboja,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Heptacarpus kincaidi,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Lebbeus grandimanus,taxon,reported,NA,gray60,1,NA
Lepidozona trifida,taxon,reported,NA,gray60,1,NA
Liparis dennyi,taxon,reported,NA,gray60,1,NA
Metacarcinus magister,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Mopalia ciliata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Mopalia hindsii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Mopalia kennerleyi,taxon,reported,NA,gray60,1,NA
Mycale (Aegogropila) adhaerens,taxon,reported,NA,gray60,1,NA
Myxicola sp.B,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Nanomia bijuga,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Neosabellaria cementarium,taxon,reported,NA,gray60,1,NA
Neotrypaea californiensis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Octopus rubescens,taxon,reported,NA,gray60,1,NA
Ophiura sarsii,taxon,reported,NA,gray60,1,NA
Pandalus eous,taxon,reported,NA,gray60,1,NA
Pandalus platyceros,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pandalus stenolepis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Placetron wosnessenskii,taxon,reported,NA,gray60,1,NA
Podothecus accipenserinus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Primavelans insculpta,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Psolidium bidiscum,taxon,reported,NA,gray60,1,NA
Rossia pacifica,taxon,reported,NA,gray60,1,NA
Sagittoidea,taxon,reported,NA,gray60,1,NA
Synoicum parfustis,taxon,reported,NA,gray60,1,NA
Telmessus cheiragonus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tresus capax,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tripoplax trifida,taxon,reported,NA,gray60,1,NA
Tritonia exsulans,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tubulanus albocinctus,taxon,reported,NA,gray60,1,NA
Virgularia sp.,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Embiotoca lateralis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Acila castrensis,taxon,reported,NA,gray60,1,NA
Chlamys hastata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Chlamys rubida,taxon,reported,NA,gray60,1,NA
Coanicardita ventricosa,taxon,reported,NA,gray60,1,NA
Crenella decussata,taxon,reported,NA,gray60,1,NA
Epitonium hindsii,taxon,reported,NA,gray60,1,NA
Eulalia sp.,taxon,reported,NA,gray60,1,NA
Florometra serratissima,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Fusinus sp.,taxon,reported,NA,gray60,1,NA
Hyas lyratus,taxon,reported,NA,gray60,1,NA
Keenocardium blandum,taxon,reported,NA,gray60,1,NA
Luidia foliolata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Macoma obliqua,taxon,reported,NA,gray60,1,NA
Megayoldia thraciaeformis,taxon,reported,NA,gray60,1,NA
Modiolus rectus,taxon,reported,NA,gray60,1,NA
Nitidella sp.,taxon,reported,NA,gray60,1,NA
Oenopota sp.,taxon,reported,NA,gray60,1,NA
Parvilucina tenuisculpta,taxon,reported,NA,gray60,1,NA
Pandalus lucidirimicolus,taxon,reported,NA,gray60,1,NA
Oligocottus maculosus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Phytichthys chirus,taxon,reported,NA,gray60,1,NA
Pentidotea wosnesenskii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Celleporina robertsoniae,taxon,reported,NA,gray60,1,NA
Disporella separata,taxon,reported,NA,gray60,1,NA
Mitrocoma cellularia,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Acteocina culcitella,taxon,reported,NA,gray60,1,NA
Axinopsida serricata,taxon,reported,NA,gray60,1,NA
Cylichna attonsa,taxon,confirmed,NA,#009E73,1,NA
Ennucula tenuis,taxon,reported,NA,gray60,1,NA
Euspira pallida,taxon,reported,NA,gray60,1,NA
Gadila aberrans,taxon,reported,NA,gray60,1,NA
Glycymeris septentrionalis,taxon,reported,NA,gray60,1,NA
Humilaria kennerleyi,taxon,reported,NA,gray60,1,NA
Keenaea centifilosa,taxon,reported,NA,gray60,1,NA
Lyonsia bracteata,taxon,reported,NA,gray60,1,NA
Melanella micans,taxon,reported,NA,gray60,1,NA
Mitrella gausapata,taxon,reported,NA,gray60,1,NA
Mopalia vespertina,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Musculus discors,taxon,reported,NA,gray60,1,NA
Musculus niger,taxon,reported,NA,gray60,1,NA
Nucella lamellosa,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Nuculana leonina,taxon,reported,NA,gray60,1,NA
Odostomia sp.,taxon,reported,NA,gray60,1,NA
Ophiodermella fancherae,taxon,reported,NA,gray60,1,NA
Pandora filosa,taxon,reported,NA,gray60,1,NA
Pandora wardiana,taxon,reported,NA,gray60,1,NA
Panomya ampla,taxon,reported,NA,gray60,1,NA
Patinopecten caurinus,taxon,reported,NA,gray60,1,NA
Rhabdus rectius,taxon,reported,NA,gray60,1,NA
Rictaxis punctocaelatus,taxon,reported,NA,gray60,1,NA
Thracia trapezoides,taxon,reported,NA,gray60,1,NA
Tresus nuttallii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Trophonopsis orpheus,taxon,reported,NA,gray60,1,NA
Turbonilla sp.,taxon,reported,NA,gray60,1,NA
Velutina plicatilis,taxon,reported,NA,gray60,1,NA
Yoldia hyperborea,taxon,reported,NA,gray60,1,NA
Zemysina impolita,taxon,reported,NA,gray60,1,NA
Parophrys vetulus,taxon,reported,NA,gray60,1,NA
Platichthys stellatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Aphrocallistes vastus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Chorilia longipes,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Echidnocerus foraminatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Heterochone calyx,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Lyopsetta exilis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Munida quadrispina,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Rhabdocalyptus dawsoni,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes elongatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Sebastes proriger,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tetilla sp.,taxon,reported,NA,gray60,1,NA
Fabia subquadrata,taxon,reported,NA,gray60,1,NA
Yoldia amygdalea,taxon,reported,NA,gray60,1,NA
Apodichthys flavidus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Cymatogaster aggregata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Hexagrammos stelleri,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Leptocottus armatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Myoxocephalus polyacanthocephalus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pholis laeta,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Haminoea vesicula,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Gasterosteus aculeatus,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Oncorhynchus clarkii,taxon,reported,NA,gray60,1,NA
Oncorhynchus kisutch,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Lontra canadensis pacifica,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Neogale vison,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Amphiodia periercta,taxon,reported,NA,gray60,1,NA
Armina californica,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Crossaster papposus,taxon,reported,NA,gray60,1,NA
Cumanotus fernaldi,taxon,reported,NA,gray60,1,NA
Halocynthia aurantium,taxon,reported,NA,gray60,1,NA
Melanochlamys diomedea,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Metacarcinus gracilis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Mytilus edulis complex,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Myxilla (Myxilla) incrustans,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Ophiura luetkenii,taxon,reported,NA,gray60,1,NA
Tonicella insignis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Bathydrilus litoreus,taxon,reported,NA,gray60,1,NA
Limnodriloides victoriensis,taxon,reported,NA,gray60,1,NA
Clytia gregaria,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Corella willmeriana,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Desdimelita californica,taxon,reported,NA,gray60,1,NA
Desdimelita microdentata,taxon,reported,NA,gray60,1,NA
Gnathopleustes pachychaetus,taxon,reported,NA,gray60,1,NA
Gnorimosphaeroma oregonense,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Heptacarpus brevirostris,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Lepidozona mertensii,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tonicella lineata,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Tenellia nepunicea,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Arctonoe fragilis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Arctonoe pulchra,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Arctonoe vittata,taxon,reported,NA,gray60,1,NA
Berryteuthis magister,taxon,reported,NA,gray60,1,NA
Eusergestes similis,taxon,confirmed,NA,#009E73,1.0022099447513813,NA
Pandalus borealis,taxon,reported,NA,gray60,1,NA
Isodictya rigida,taxon,reported,NA,gray60,1,NA
Neoamphitrite robusta,taxon,new,2022,#E1870B,1,NA
Calliostoma canaliculatum,taxon,new,2021,#E5940E,1,NA
Catablema vesicarium nodulosum,taxon,new,2021,#E5940E,1,NA
Clinocottus acuticeps,taxon,new,2022,#E1870B,1,NA
Glycera sp.,taxon,new,2025,#D55E00,1,NA
Hemigrapsus oregonensis,taxon,new,2015,#FDE725,1,NA
Hippolyte clarki,taxon,new,2022,#E1870B,1,NA
Lacuna vincta,taxon,new,2023,#DD7907,1,NA
Littorina scutulata,taxon,new,2015,#FDE725,1,NA
Lottia digitalis,taxon,new,2016,#F9D921,1,NA
Lottia pelta,taxon,new,2017,#F5CB1D,1,NA
Macoma brota,taxon,new,2016,#F9D921,1,NA
Magallana gigas,taxon,new,2016,#F9D921,1,NA
Megalorchestia pugettensis,taxon,new,2018,#F1BD19,1,NA
Mitrocomella polydiademata,taxon,new,2021,#E5940E,1,NA
Mopalia swanii,taxon,confirmed,NA,#009E73,1,NA
Mya arenaria,taxon,new,2016,#F9D921,1,NA
Myosotella myosotis,taxon,new,2016,#F9D921,1,NA
Oligocottus rimensis,taxon,new,2024,#D96B03,1,NA
Oncorhynchus gorbuscha,taxon,new,2022,#E1870B,1,NA
Pholis ornata,taxon,new,2022,#E1870B,1,NA
Planorbella trivolvis,taxon,new,2016,#F9D921,1,NA
Podocerus cristatus,taxon,new,2022,#E1870B,1,NA
Stagnicola sp.,taxon,new,2016,#F9D921,1,NA
Traskorchestia traskiana,taxon,new,2017,#F5CB1D,1,NA
Xiphister mucosus,taxon,new,2020,#E9A212,1,NA
Epigamia magna,taxon,new,2022,#E1870B,1,NA
Zalophus californianus,taxon,new,2016,#F9D921,1,NA
Oncorhynchus tshawytscha,taxon,new,2017,#F5CB1D,1,NA
Merluccius productus,taxon,new,2025,#D55E00,1,NA
Balanus rostratus,taxon,confirmed,NA,#009E73,1,NA
Cerebratulus sp.,taxon,new,2019,#EDB016,1,NA
Chionoecetes bairdi,taxon,new,2025,#D55E00,1,NA
Cliona celata,taxon,new,2024,#D96B03,1,NA
Eumicrotremus orbis,taxon,new,2023,#DD7907,1,NA
Eupentacta pseudoquinquesemita,taxon,new,2024,#D96B03,1,NA
Henricia pumila,taxon,new,2023,#DD7907,1,NA
Ismaila belciki,taxon,new,2022,#E1870B,1,NA
Metacaprella kennerlyi,taxon,new,2023,#DD7907,1,NA
Sinosturio transmontanus,taxon,new,2023,#DD7907,1,NA
Styela clava,taxon,new,2024,#D96B03,1,NA
Paranemertes peregrina,taxon,new,2019,#EDB016,1,NA
Caprella mutica,taxon,new,2019,#EDB016,1,NA
Platynereis bicanaliculata,taxon,new,2019,#EDB016,1,NA
Lebbeus groenlandicus,taxon,new,2024,#D96B03,1,NA
Microgadus proximus,taxon,new,2024,#D96B03,1,NA
Cadlina sylviaearleae,taxon,new,2019,#EDB016,1,NA
Batillaria attramentaria,taxon,new,2019,#EDB016,1,NA
Tegula funebralis,taxon,new,2019,#EDB016,1,NA
Cyanoplax hartwegii,taxon,new,2023,#DD7907,1,NA
Cerberilla mosslandica,taxon,new,2018,#F1BD19,1,NA
Aeolidia loui,taxon,new,2016,#F9D921,1,NA
Alia carinata,taxon,new,2017,#F5CB1D,1,NA
Apostichopus californicus,taxon,confirmed,NA,#009E73,1,NA
Clevelandia ios,taxon,new,2017,#F5CB1D,1,NA
Crangon nigricauda,taxon,new,2018,#F1BD19,1,NA
Dendraster excentricus,taxon,confirmed,NA,#009E73,1,NA
Dendronotus albopunctatus,taxon,new,2015,#FDE725,1,NA
Eperetmus typus,taxon,new,2017,#F5CB1D,1,NA
Heptacarpus sitchensis,taxon,new,2017,#F5CB1D,1,NA
Lumpenus sagitta,taxon,new,2017,#F5CB1D,1,NA
Marsenina stearnsii,taxon,new,2016,#F9D921,1,NA
Mopalia lignosa,taxon,confirmed,NA,#009E73,1,NA
Pagurus granosimanus,taxon,confirmed,NA,#009E73,1,NA
Pentidotea resecata,taxon,new,2016,#F9D921,1,NA
Pododesmus macrochisma,taxon,confirmed,NA,#009E73,1,NA
Sarsia tubulosa,taxon,confirmed,NA,#009E73,1,NA
Serpula columbiana,taxon,confirmed,NA,#009E73,1,NA
Stomotoca atra,taxon,new,2015,#FDE725,1,NA
Tonicella cf undocaerulea,taxon,new,2015,#FDE725,1,NA
Triopha catalinae,taxon,new,2016,#F9D921,1,NA
Urticina grebelnyi,taxon,confirmed,NA,#009E73,1,NA
Littorina sitkana,taxon,new,2017,#F5CB1D,1,NA
Hiatella arctica,taxon,new,2023,#DD7907,1,NA
Psettichthys melanostictus,taxon,new,2025,#D55E00,1,NA
Alitta williami,taxon,new,2017,#F5CB1D,1,NA
Carassius auratus,taxon,new,2021,#E5940E,1,NA
Neostylidium eschrichtii,taxon,new,2015,#FDE725,1,NA
Nanomia septata,taxon,new,2024,#D96B03,1,NA
Pterocirrus montereyensis,taxon,new,2024,#D96B03,1,NA
Clione limacina,taxon,new,2020,#E9A212,1,NA
Hemigrapsus nudus,taxon,confirmed,NA,#009E73,1,NA
Balanus nubilus,taxon,confirmed,NA,#009E73,1,NA
Cribrilina sp.,taxon,new,2019,#EDB016,1,NA
Lottia parallela,taxon,new,2019,#EDB016,1,NA
Calliostoma ligatum,taxon,confirmed,NA,#009E73,1,NA
Ceratostoma foliatum,taxon,confirmed,NA,#009E73,1,NA
Eupentacta quinquesemita,taxon,confirmed,NA,#009E73,1,NA
Glebocarcinus oregonensis,taxon,confirmed,NA,#009E73,1,NA
Neverita lewisii,taxon,confirmed,NA,#009E73,1,NA
Pagurus beringanus,taxon,confirmed,NA,#009E73,1,NA
Ptilosarcus gurneyi,taxon,confirmed,NA,#009E73,1,NA
Scyra acutifrons,taxon,confirmed,NA,#009E73,1,NA
Oligocottus snyderi,taxon,new,2023,#DD7907,1,NA
Cyanoplax dentiens,taxon,new,2017,#F5CB1D,1,NA
Anthopleura xanthogrammica,taxon,new,2025,#D55E00,1,NA
Psychrolutes paradoxus,taxon,new,2024,#D96B03,1,NA
Nuttallia obscurata,taxon,new,2016,#F9D921,1,NA
Ruditapes philippinarum,taxon,new,2016,#F9D921,1,NA
Leuckartiara longicalcar,taxon,new,2020,#E9A212,1,NA
Philine auriformis,taxon,new,2018,#F1BD19,1,NA
Xiphister atropurpureus,taxon,new,2021,#E5940E,1,NA
