"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Clevelandia ios","(Jordan & Gilbert, 1882)","","arrow goby","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Gobiidae","Gobionellinae",,"Clevelandia","ios",,"",,"native","SNR","","2017-05-26","Karolle Wall","iNaturalist","",,"2017-05-26","Karolle Wall","iNaturalist","",,1,"new 2017","observed","",117564,"VAS"
"Clinocardium nuttallii","(Conrad, 1837)","","Nuttall's cockle","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Cardioidea","Cardiidae","Clinocardiinae",,"Clinocardium","nuttallii",,"",,"native","unlisted","","1995-02-23","Charlie Gibbs","PMLS","",,"2022-10-15","Jana Ronne","iNaturalist","",,44,"confirmed","observed","",69925,"VAS"
"Cliona californiana","Laubenfels, 1932","","yellow boring sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Clionaida","","","Clionaidae","",,"Cliona","californiana",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2021-03-07","Dave Zeuss Cochrane","iNaturalist","",,169,"confirmed","observed","",424811,"VAS"
"Clione limacina","(Phipps, 1774)","","common clione","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Pteropoda","Gymnosomata","Clionoidea","Clionidae","",,"Clione","limacina",,"",,"native","unlisted","","2020-01-04","Lillian Rose Crossman","iNaturalist","",,"2020-01-04","Lillian Rose Crossman","iNaturalist","",,1,"new 2020","observed","",55297,"VAS"
"Clupea pallasii","Valenciennes, 1847","","Pacific herring","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Clupeiformes","","","Clupeidae","Clupeinae",,"Clupea","pallasii",,"",,"native","SNR","","1973-09-21","Andy Lamb","PMLS","",,"2022-08-16","Andrew Simon","iNaturalist","",,27,"confirmed","observed","",117571,"VAS"
"Clytia gregaria","(Agassiz, 1862)","","gregarious jellyfish","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","","Campanulariidae","",,"Clytia","gregaria",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNI 1900-1132",,"2022-09-14","Dave Zeuss Cochrane","iNaturalist","",,27,"confirmed","observed","",195428,"VAS"
"Cnemidocarpa finmarkiensis","(Kiaer, 1893)","","broadbase tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Styelidae","",,"Cnemidocarpa","finmarkiensis",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-11-26","Alex Niese","iNaturalist","",,192,"confirmed","observed","",47807,"VAS"
"Coanicardita ventricosa","(Gould, 1850)","","","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Carditida","","Carditoidea","Carditidae","Scalaricarditinae",,"Coanicardita","ventricosa",,"",,"native","unlisted","","1959-12-11","Dan Quayle","RBCM","989-00278-006",,"1959-12-11","Dan Quayle","RBCM","989-00278-006",,1,"reported","unobserved","",492137,"VAS"
"Compsomyax subdiaphana","(Carpenter, 1864)","","milky venus","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Veneroida","","Veneroidea","Veneridae","",,"Compsomyax","subdiaphana",,"",,"native","unlisted","","1959-12-11","Dan Quayle","RBCM","989-00278-012",,"1961-06-22","","RBCM","976-01146-006",,3,"reported","unobserved","",957357,"VAS"
"Corella inflata","Huntsman, 1912","","brooding transparent tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Corellidae","",,"Corella","inflata",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2016-03-05","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",347987,"VAS"
"Corella willmeriana","Herdman, 1898","","transparent tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Corellidae","",,"Corella","willmeriana",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,118,"confirmed","unobserved","",447661,"VAS"
"Coryphella verrucosa","(M. Sars, 1829)","","red-gilled nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Coryphellidae","",,"Coryphella","verrucosa",,"",,"native","unlisted","","1994-09-10","Andy Lamb","PMLS","",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,40,"confirmed","observed","",633193,"VAS"
"Crangon nigricauda","Stimpson, 1856","","blacktail bay shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Crangonoidea","Crangonidae","",,"Crangon","nigricauda",,"",,"","","","2018-05-31","Karolle Wall","iNaturalist","",,"2020-08-01","","iNaturalist","",,2,"new 2018","observed","",48812,"VAS"
"Craniella villosa","Lambe, 1893","","tennis ball sponge","Animalia","Porifera","","","Demospongiae","Tetractinomorpha","","Spirophorida","","","Tetillidae","",,"Craniella","villosa",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2016-02-18","Andy Lamb","PMLS","",,32,"confirmed","observed","",459732,"VAS"
"Crassadoma gigantea","(J.E. Gray, 1825)","","giant rock scallop","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Pectinidae","Pedinae",,"Crassadoma","gigantea",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-06-26","Dave Zeuss Cochrane","iNaturalist","",,205,"confirmed","observed","",54526,"VAS"
"Crenella decussata","(Montagu, 1808)","","","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Mytilida","","Mytiloidea","Mytilidae","Crenellinae",,"Crenella","decussata",,"",,"native","unlisted","","1959-12-11","Dan Quayle","RBCM","989-00278-013",,"1959-12-11","Dan Quayle","RBCM","989-00278-013",,1,"reported","unobserved","",193939,"VAS"
"Crepidula cf nummaria","","","northern white slippersnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Calyptraeoidea","Calyptraeidae","",,"Crepidula","",,"",,"","","","1994-09-10","Andy Lamb","PMLS","",,"2009-03-07","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",117325,"VAS"
"Crepidula norrisiarum","Williamson, 1905","","hooked slippersnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Calyptraeoidea","Calyptraeidae","",,"Crepidula","norrisiarum",,"",,"native","unlisted","","1995-02-26","Charlie Gibbs","PMLS","",,"2009-10-10","Andy Lamb","PMLS","",,7,"confirmed","unobserved","",485954,"VAS"
"Cribrinopsis fernaldi","Siebert & Spaulding, 1976","","snakelock anemone","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","Actinioidea","Actiniidae","",,"Cribrinopsis","fernaldi",,"",,"native","unlisted","","1971-08-21","Andy Lamb","PMLS","",,"2016-07-24","Andy Lamb","PMLS","",,44,"confirmed","unobserved","",465158,"VAS"
"Cribrinopsis rubens","Sanamyan, Sanamyan, McDaniel, Martynov, Korshunova & Bocharova, 2019","","crimson anemone","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","Actinioidea","Actiniidae","",,"Cribrinopsis","rubens",,"",,"native","unlisted","","2006-11-11","Andy Lamb","PMLS","",,"2010-07-17","Andy Lamb","PMLS","",,19,"confirmed","unobserved","",936577,"VAS"
"Crisia spp.","","","white tuft bryozoans","Animalia","Bryozoa","","","Stenolaemata","","","Cyclostomatida","Articulina","","Crisiidae","",,"Crisia","",,"",,"","","","1985-07-29","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,110,"confirmed","unobserved","",192680,"VAS"
"Crossaster papposus","(Linnaeus, 1767)","","rose star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Solasteridae","",,"Crossaster","papposus",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2014-01-03","Andy Lamb","PMLS","",,89,"confirmed","unobserved","",192687,"VAS"
"Crucigera zygophora","(Johnson, 1901)","","pale calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","",,"Crucigera","zygophora",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-067",,"1986-09-30","","RBCM","986-00197-067",,1,"reported","unobserved","",543574,"VAS"
"Cryptochiton stelleri","(Middendorff, 1847)","","giant Pacific chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Cryptoplacoidea","Acanthochitonidae","Cryptochitoninae",,"Cryptochiton","stelleri",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2022-04-02","Dana","iNaturalist","",,109,"confirmed","observed","",49053,"VAS"
"Cryptolithodes sitchensis","J.F. Brandt, 1853","","umbrella crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","",,"Cryptolithodes","sitchensis",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2007-10-14","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",47395,"VAS"
"Cryptolithodes typicus","J.F. Brandt, 1848","","butterfly crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","",,"Cryptolithodes","typicus",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,38,"confirmed","unobserved","",53845,"VAS"
"Cryptonatica aleutica","(Dall, 1919)","","Aleutian moonsnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Naticoidea","Naticidae","Naticinae",,"Cryptonatica","aleutica",,"",,"native","unlisted","","2009-01-30","Andy Lamb","PMLS","",,"2009-04-13","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",507519,"VAS"
"Cucumaria miniata","(Brandt, 1835)","","red sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Cucumariidae","",,"Cucumaria","miniata",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2023-03-15","Andrew Simon","iNaturalist","",,215,"confirmed","observed","",117695,"VAS"
"Cucumaria pallida","Kirkendale & Lambert, 1995","","pale sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Cucumariidae","",,"Cucumaria","pallida",,"",,"native","unlisted","","2006-06-23","Andy Lamb","PMLS","",,"2021-03-02","Dave Zeuss Cochrane","iNaturalist","",,48,"confirmed","observed","",356416,"VAS"
"Cucumaria piperata","(Stimpson, 1864)","","salt & pepper sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Cucumariidae","",,"Cucumaria","piperata",,"",,"native","unlisted","","1994-10-07","Andy Lamb","PMLS","",,"2019-05-04","","iNaturalist","",,26,"confirmed","observed","",424353,"VAS"
"Cumanotus fernaldi","T.E. Thompson & G.H. Brown, 1984","","Fernald's aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia ","Fionoidea","Cumanotidae ","",,"Cumanotus","fernaldi",,"",,"native","unlisted","","1975-06-17","Philip Lambert","RBCM","975-00224-006",,"1975-06-17","Philip Lambert","RBCM","975-00224-006",,1,"reported","unobserved","",50462,"VAS"
"Cuthona divae","(Er. Marcus, 1961)","","rose-pink cuthona","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Cuthonidae","",,"Cuthona","divae",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-09","karin fletcher","iNaturalist","",,4,"confirmed","observed","",47399,"VAS"
"Cuthonella concinna","(Alder & Hancock, 1843)","","neat aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Cuthonellidae","",,"Cuthonella","concinna",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-08","karin fletcher","iNaturalist","",,1,"reported","observed","",521158,"VAS"
"Cyanea ferruginea","Eschscholtz, 1829","","lion's mane","Animalia","Cnidaria","","","Scyphozoa","Discomedusae","","Semaeostomeae","","","Cyaneidae","",,"Cyanea","ferruginea",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2022-10-10","","iNaturalist","",,44,"confirmed","observed","reported as Cyanea capillata",786996,"VAS"
"Cyanoplax dentiens","(Gould, 1846)","","Gould’s baby chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Lepidochitonidae","",,"Cyanoplax","dentiens",,"",,"native","unlisted","","2017-05-14","Scott Gilmore","iNaturalist","",,"2021-03-02","Dave Zeuss Cochrane","iNaturalist","",,2,"new 2017","observed","",71241,"VAS"
"Cylichna attonsa","Carpenter, 1865","","deep trouble chalice-bubble","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Cephalaspidea","","Cylichnoidea","Cylichnidae","",,"Cylichna","attonsa",,"",,"native","unlisted","","1961-06-22","Ian McTaggart-Cowan","RBCM","979-03321",,"1961-06-22","Ian McTaggart-Cowan","RBCM","979-03321",,1,"reported","unobserved","",49792,"VAS"
"Cymatogaster aggregata","Gibbons, 1854","","shiner perch","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Embiotocidae","",,"Cymatogaster","aggregata",,"",,"native","SNR","","1971-08-21","Andy Lamb","PMLS","",,"2022-08-16","Andrew Simon","iNaturalist","",,68,"confirmed","observed","",98855,"VAS"
"Cystodytes lobatus","(Ritter, 1900)","","lobed compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polycitoridae","",,"Cystodytes","lobatus",,"",,"native","unlisted","","1993-05-09","Charlie Gibbs","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,21,"confirmed","unobserved","",339197,"VAS"
"Dendraster excentricus","(Eschscholtz, 1831)","","eccentric sand dollar","Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea","Neognathostomata","Clypeasteroida","Scutellina","Scutelloidea","Dendrasteridae","",,"Dendraster","excentricus",,"",,"native","unlisted","","1964-12-07","","RBCM","976-01146-014",,"2022-04-04","Dana","iNaturalist","",,7,"confirmed","observed","",117696,"VAS"
"Dendrobeania lichenoides","(Robertson, 1900)","","leaf crust bryozoan","Animalia","Bryozoa","","","Gymnolaemata","","","Cheilostomatida","Flustrina","Buguloidea","Bugulidae","",,"Dendrobeania","lichenoides",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2008-11-09","Neil McDaniel","iNaturalist","",,8,"confirmed","observed","",339213,"VAS"
"Dendrobeania murrayana","(Bean in Johnston, 1847)","","fan bryozoan","Animalia","Bryozoa","","","Gymnolaemata","","","Cheilostomatida","Flustrina","Buguloidea","Bugulidae","",,"Dendrobeania","murrayana",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2016-07-24","Andy Lamb","PMLS","",,43,"confirmed","unobserved","",205170,"VAS"
"Dendronotus albopunctatus","Robilliard, 1972","","white-spotted dendronotid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","albopunctatus",,"",,"native","unlisted","","2015-04-22","Karolle Wall","iNaturalist","",,"2015-04-22","Karolle Wall","iNaturalist","",,1,"reported","observed","",50328,"VAS"
"Dendronotus albus","MacFarland, 1966","","white dendronotid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","albus",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2016-02-07","Andy Lamb","PMLS","",,15,"confirmed","observed","",47773,"VAS"
"Dendronotus iris","J.G. Cooper, 1863","","giant nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","iris",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-11-11","","iNaturalist","",,58,"confirmed","observed","",47706,"VAS"
"Dendronotus kamchaticus","Ekimova, Korshunova, Schepetov, Neretina, Sanamyan & Martynov, 2015","","white-tipped dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","kamchaticus",,"",,"native","unlisted","","2014-04-09","karin fletcher","iNaturalist","",,"2014-04-09","karin fletcher","iNaturalist","",,1,"reported","observed","",601888,"VAS"
"Dendronotus robilliardi","Korshunova, Sanamyan, Zimina, Fletcher & Martynov, 2016","","Robilliard's dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","robilliardi",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-08","karin fletcher","iNaturalist","",,2,"confirmed","observed","",882206,"VAS"
"Dendronotus rufus","O'Donoghue, 1921","","red dendronotid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","rufus",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2022-08-16","Dave Zeuss Cochrane","iNaturalist","",,28,"confirmed","observed","",50393,"VAS"
"Dendronotus subramosus","MacFarland, 1966","","stubby-frond dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","subramosus",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2014-04-09","karin fletcher","iNaturalist","",,3,"confirmed","observed","",47771,"VAS"
"Dendronotus venustus","MacFarland, 1966","","branched dendronotus","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Dendronotidae","",,"Dendronotus","venustus",,"",,"native","unlisted","","2009-07-09","Karolle Wall","iNaturalist","",,"2018-05-18","Karolle Wall","iNaturalist","",,4,"confirmed","observed","",129995,"VAS"
"Dermasterias imbricata","(Grube, 1857)","","leather star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","",,"Dermasterias","imbricata",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2023-04-04","Dave Zeuss Cochrane","iNaturalist","",,305,"confirmed","observed","",63382,"VAS"
"Desdimelita californica","(Alderman, 1936)","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Hadzioidea","Melitidae","",,"Desdimelita","californica",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 2006-0611",,"1976-06-19","O'Clair, Rita M.","CMN","CMNC 2006-0611",,1,"reported","unobserved","",1128629,"VAS"
"Desdimelita microdentata","Jarrett & Bousfield, 1996","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Hadzioidea","Melitidae","",,"Desdimelita","microdentata",,"",,"native","unlisted","","1976-06-19","O'Clair, Rita M.","CMN","CMNC 2007-0102",,"1976-06-19","O'Clair, Rita M.","CMN","CMNC 2007-0102",,1,"reported","unobserved","",1128632,"VAS"
"Desmacella austini","Lehnert, Conway, Barrie & Krautter, 2005","","thin encrusting Desmacella","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Desmacellida","","","Desmacellidae","",,"Desmacella","austini",,"",,"native","unlisted","","2007-10-23","Jackson W.F. Chu","iNaturalist","",,"2011-10-30","Jackson W.F. Chu","iNaturalist","",,2,"confirmed","observed","",459736,"VAS"
"Diadumene lineata","(Verrill, 1869)","","striped green sea anemone","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","Metridioidea","Diadumenidae","",,"Diadumene","lineata",,"",,"non-native","unlisted","","1859-01-01","Alexander Agassiz","McMurrich (1921)","AGASSIZGI:1",,"2019-05-04","Norah Brown","iNaturalist","",,8,"confirmed","observed","",81783,"VAS"
"Diaperoforma californica","(d'Orbigny, 1853)","","southern staghorn bryozoan","Animalia","Bryozoa","","","Stenolaemata","","","Cyclostomatida","Tubuliporina","","Diaperoeciidae","",,"Diaperoforma","californica",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2017-06-30","Andy Lamb","PMLS","",,106,"confirmed","unobserved","",345872,"VAS"
"Diaphoreolis viridis","(Forbes, 1840)","","green aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Trinchesiidae","",,"Diaphoreolis","viridis",,"",,"native","unlisted","","2014-04-09","karin fletcher","iNaturalist","",,"2014-04-09","karin fletcher","iNaturalist","",,1,"reported","observed","",632114,"VAS"
"Diaphorodoris lirulatocauda","Millen, 1985","","porcupine dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Onchidoridoidea","Calycidorididae","",,"Diaphorodoris","lirulatocauda",,"",,"native","unlisted","","2008-05-30","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,3,"confirmed","observed","",48630,"VAS"
"Diaulula odonoghuei","(Steinberg, 1963)","","spotted leopard dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","",,"Diaulula","odonoghuei",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2022-11-26","Jared Connoy","iNaturalist","",,83,"confirmed","observed","",508237,"VAS"
"Didemnum carnulentum","Ritter & Forsyth, 1917","","Pacific white crust","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","",,"Didemnum","carnulentum",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2006-12-02","Charlie Gibbs","PMLS","",,18,"confirmed","unobserved","",344918,"VAS"
"Didemnum spp.","","","white glove leather","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","",,"Didemnum","",,"",,"","","","1993-08-16","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,123,"confirmed","observed","",55512,"VAS"
"Didemnum vexillum","Kott, 2002","","carpet sea squirt","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","",,"Didemnum","vexillum",,"",,"non-native","unlisted","","2013-10-23","Andy Lamb","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,1,"reported","unobserved","",126506,"VAS"
"Diodora aspera","(Rathke, 1833)","","rough keyhole limpet","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Lepetellida","","Fissurelloidea","Fissurellidae","Diodorinae",,"Diodora","aspera",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-02-24","Andrew Simon","iNaturalist","",,94,"confirmed","observed","",64148,"VAS"
"Diopatra ornata","Moore, 1911","","ornate tubeworm","Animalia","Annelida","","","Polychaeta","Errantia","","Eunicida","","","Onuphidae","Onuphinae",,"Diopatra","ornata",,"",,"native","unlisted","","1999-10-02","Andy Lamb","PMLS","",,"2020-06-07","","iNaturalist","",,14,"confirmed","observed","",339286,"VAS"
"Diplosoma listerianum","(Milne-Edwards, 1841)","","gray encrusting compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","",,"Diplosoma","listerianum",,"",,"cryoptogenic","unlisted","","1999-07-31","Charlie Gibbs","PMLS","",,"1999-07-31","Charlie Gibbs","PMLS","",,1,"reported","unobserved","",81778,"VAS"
"Dirona albolineata","MacFarland in Cockerell & Elliot, 1905","","frosted nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Proctonotoidea","Dironidae","",,"Dirona","albolineata",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2023-03-15","Andrew Simon","iNaturalist","",,128,"confirmed","observed","",47477,"VAS"
"Dirona pellucida","Volodchenko, 1941","","golden dirona","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Proctonotoidea","Dironidae","",,"Dirona","pellucida",,"",,"native","unlisted","","1973-09-21","Andy Lamb","PMLS","",,"2016-07-24","Andy Lamb","PMLS","",,27,"confirmed","observed","",50447,"VAS"
"Discophyton rudyi","(Verseveldt & van Ofwegen, 1992)","","white soft coral","Animalia","Cnidaria","","","Anthozoa","Octocorallia","","Alcyonacea","Alcyoniina","","Alcyoniidae","",,"Discophyton","rudyi",,"",,"native","unlisted","","1995-02-24","Charlie Gibbs","PMLS","",,"1996-09-29","Charlie Gibbs","PMLS","",,3,"reported","unobserved","",460061,"VAS"
"Discorsopagurus schmitti","(Stevens, 1925)","","tubeworm hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","",,"Discorsopagurus","schmitti",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-025",,"1986-09-30","","RBCM","986-00197-025",,1,"reported","unobserved","",459564,"VAS"
"Disporella separata","Osburn, 1953","","purple encrusting bryozoan","Animalia","Bryozoa","","","Stenolaemata","","","Cyclostomatida","Rectangulata","","Lichenoporidae","",,"Disporella","separata",,"",,"native","unlisted","","1997-04-15","Donna Gibbs","PMLS","",,"2008-04-27","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",465160,"VAS"
"Distaplia occidentalis","Bancroft, 1899","","mushroom compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Holozoidae","",,"Distaplia","occidentalis",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2019-05-04","Galiano observer","iNaturalist","",,64,"confirmed","observed","",347339,"VAS"
"Dodecaceria concharum","Örsted, 1843","","coralline-encased filament-worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Cirratuliformia","","Cirratulidae","",,"Dodecaceria","concharum",,"",,"non-native","unlisted","","1999-07-31","Charlie Gibbs","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,6,"confirmed","unobserved","",464813,"VAS"
"Dodecaceria fewkesi","Berkeley & Berkeley, 1954","","fringed filament-worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Cirratuliformia","","Cirratulidae","",,"Dodecaceria","fewkesi",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-06-26","Dave Zeuss Cochrane","iNaturalist","",,181,"confirmed","observed","",192656,"VAS"
