"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Pachycerianthus fimbriatus","McMurrich, 1910","","tube-dwelling anemone","Animalia","Cnidaria","","","Anthozoa","Ceriantharia","","Spirularia","","","Cerianthidae","","","Pachycerianthus","fimbriatus","","","","native","unlisted","","confirmed","observed","1973-09-20","Andy Lamb","PMLS","","","2016-07-05","Peter Luckham","http://www.inaturalist.org/observations/2763393","","47702","CNI"
"Pachychalina sp.","","","thick-strap sponges","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Haplosclerida","","","Niphatidae","","","Pachychalina","sp.","","","","","","","reported","unobserved","1985-08-02","Andy Lamb","PMLS","","","","","","","873877","POR"
"Paciocinebrina interfossa","(Carpenter, 1864)","","sculptured rocksnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae","","Paciocinebrina","interfossa","","","","native","unlisted","","reported","unobserved","2009-10-10","Andy Lamb","PMLS","","","","","","","910801","MOL"
"Paciocinebrina lurida","(Middendorff, 1848)","","lurid rocksnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae","","Paciocinebrina","lurida","","","","native","unlisted","","reported","unobserved","1994-09-10","Andy Lamb","PMLS","","","","","","","910800","MOL"
"Pagurus armatus","(Dana, 1851)","","blackeyed hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","armatus","","","","native","unlisted","","reported","unobserved","1969-02-21","Andy Lamb","PMLS","","","","","","","459543","ART"
"Pagurus beringanus","(Benedict, 1892)","","Bering hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","beringanus","","","","native","unlisted","","confirmed","observed","1986-04-08","","RBCM","986-00191-005","","2015-05-16","Peter Luckham","http://www.inaturalist.org/observations/2854421","","362749","ART"
"Pagurus caurinus","Hart, 1971","","Greenmark hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","caurinus","","","","native","unlisted","","confirmed","observed","2005-12-10","Andy Lamb","PMLS","","","","","","","180026","ART"
"Pagurus granosimanus","(Stimpson, 1859)","","grainy hermit crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","granosimanus","","","","native","unlisted","","confirmed","observed","1986-09-30","","RBCM","986-00197-039","","2013-05-09","Karolle Wall","http://www.inaturalist.org/observations/3910074","","127555","ART"
"Pagurus hirsutiusculus","(Dana, 1851)","","hairy hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","hirsutiusculus","","","","native","unlisted","","confirmed","observed","2016-01-23","Andy Lamb","PMLS","","","2016-08-26","Lauren Magner & Andrew Simon","http://www.inaturalist.org/observations/3971319","","63219","ART"
"Pagurus kennerlyi","(Stimpson, 1864)","","bluespine hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","kennerlyi","","","","native","unlisted","","reported","unobserved","1999-10-02","Andy Lamb","PMLS","","","","","","","459637","ART"
"Pagurus ochotensis","Brandt, 1851","","Alaskan hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","ochotensis","","","","native","unlisted","","reported","unobserved","1985-08-02","Andy Lamb","PMLS","","","","","","","202044","ART"
"Pagurus quaylei","Hart, 1971","","Quayle's hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","quaylei","","","","native","unlisted","","reported","unobserved","2008-06-21","Andy Lamb","PMLS","","","","","","","366957","ART"
"Pagurus samuelis","(Stimpson, 1857)","","blueband hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","samuelis","","","","native","unlisted","","reported","unobserved","2009-03-19","Andy Lamb","PMLS","","","","","","","49095","ART"
"Pagurus stevensae","Hart, 1971","","Stevens' hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","stevensae","","","","native","unlisted","","reported","unobserved","2008-03-01","Andy Lamb","PMLS","","","","","","","459640","ART"
"Palio zosterae","(O'Donoghue, 1924)","","eelgrass nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Polyceroidea","Polyceridae","Polycerinae","","Palio","zosterae","","","","native","unlisted","","new 2010","observed","","","","","","2010-05-10","Karolle Wall","http://www.inaturalist.org/observations/3707748","","501581","MOL"
"Pandalus borealis","Krøyer, 1838","","northern shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","borealis","","","","native","unlisted","","reported","unobserved","1956-01-29","W. Barraclough","RBCM","978-00057-001","1898295012","","","","","437504","ART"
"Pandalus danae","Stimpson, 1857","","coonstripe shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","danae","","","","native","unlisted","","confirmed","observed","1981-05-31","Andy Lamb","PMLS","","","2015-04-22","Karolle Wall","http://www.inaturalist.org/observations/3706255","","154708","ART"
"Pandalus eous","Makarov, 1935","","spiny pink shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","eous","","","","native","unlisted","","reported","unobserved","1995-02-23","Charlie Gibbs","PMLS","","","","","","","459644","ART"
"Pandalus lucidirimicolus","(Jensen, 1998)","","sparkling shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","lucidirimicolus","","","","native","unlisted","","reported","unobserved","1995-11-24","Daniel Kent","RBCM","997-00068-001","1898318861","","","","reported as Pandalopsis lucidirimicola Jensen, 1998","459643","ART"
"Pandalus platyceros","J.F. Brandt in von Middendorf, 1851","","Pacific prawn","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","platyceros","","","","native","unlisted","","confirmed","observed","1995-02-25","Charlie Gibbs","PMLS","","","2008-05-24","Jackson Chu","https://www.inaturalist.org/observations/60468464","","180394","ART"
"Pandalus stenolepis","Rathbun, 1902","","rough patch shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","stenolepis","","","","native","unlisted","","reported","unobserved","1995-02-23","Charlie Gibbs","PMLS","","","","","","","459645","ART"
"Pandora filosa","(Carpenter, 1864)","","threaded pandora","Animalia","Mollusca","","","Bivalvia","Autobranchia","Anomalodesmata","","","Pandoroidea","Pandoridae","","","Pandora","filosa","","","","native","unlisted","","reported","unobserved","1961-06-22","Ian McTaggart-Cowan","RBCM","979-03302","","","","","","906400","MOL"
"Pandora wardiana","A. Adams, 1860","","giant pandora","Animalia","Mollusca","","","Bivalvia","Autobranchia","Anomalodesmata","","","Pandoroidea","Pandoridae","","","Pandora","wardiana","","","","native","unlisted","","reported","unobserved","1961-06-22","Ian McTaggart-Cowan","RBCM","979-03301","","","","","","906421","MOL"
"Panomya ampla","Dall, 1898","","ample roughmya","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Adapedonta","","Hiatelloidea","Hiatellidae","","","Panomya","ampla","","","","native","unlisted","","reported","unobserved","1958-09-05","Ian McTaggart-Cowan","RBCM","979-00316","1898318849","","","","","865774","MOL"
"Panopea generosa","(Gould, 1850)","","Pacific geoduck","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Adapedonta","","Hiatelloidea","Hiatellidae","","","Panopea","generosa","","","","native","unlisted","","confirmed","observed","1994-10-23","Andy Lamb","PMLS","","","2019-05-04","Isabelle M. Côte","https://www.inaturalist.org/observations/24792030","","117618","MOL"
"Paracyathus stearnsii","Verrill, 1869","","brown oval cup coral","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Scleractinia","","","Caryophylliidae","","","Paracyathus","stearnsii","","","","native","unlisted","","reported","unobserved","2006-06-23","Andy Lamb","PMLS","","","","","","","293284","CNI"
"Paranemertes peregrina","Coe, 1901","","purple ribbon worm","Animalia","Nemertea","","","Hoplonemertea","","","Monostilifera","Eumonostilifera","","Neesidae","","","Paranemertes","peregrina","","","","native","unlisted","","new 2019","observed","","","","","","2019-05-04","Dave Metzger","https://inaturalist.ca/observations/25587683","","51284","WOR"
"Parasabella media","Bush 1905","","parasol feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Parasabella","media","","","","native","unlisted","","confirmed","observed","1994-09-10","Andy Lamb","PMLS","","","2021-03-10","Andrew Simon","https://inaturalist.ca/observations/70981826","","367054","WOR"
"Parophrys vetulus","Girard, 1854","","English sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Pleuronectiformes","","","Pleuronectidae","Pleuronectinae","","Parophrys","vetulus","","","","native","SNR","","reported","unobserved","1982-06-09","J. M. Ellis","CMN","CMNFI 1985-0088.1","","","","","","117545","FIS"
"Parvilucina tenuisculpta","(Carpenter, 1864)","","","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Lucinida","","Lucinoidea","Lucinidae","Lucininae","","Parvilucina","tenuisculpta","","","","native","unlisted","","reported","unobserved","1959-12-11","Dan Quayle","RBCM","989-00278-005","1898273623","","","","","493882","MOL"
"Patinopecten caurinus","(Gould, 1850)","","giant Pacific sea scallop","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Pectinidae","","","Patinopecten","caurinus","","","","native","unlisted","","reported","unobserved","1961-06-22","Ian McTaggart-Cowan","RBCM","979-03311","1898283425","","","","","203116","MOL"
"Peachia quinquecapitata","McMurrich, 1913","","jelly-dwelling anemone","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","Actinioidea","Haloclavidae","","","Peachia","quinquecapitata","","","","native","unlisted","","reported","unobserved","2006-06-23","Andy Lamb","PMLS","","","","","","","47814","CNI"
"Peltodoris lentiginosa","(Millen, 1982)","","freckled pale sea lemon","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","","","Peltodoris","lentiginosa","","","","native","unlisted","","confirmed","observed","2006-03-05","Andy Lamb","PMLS","","","2009-10-03","Jackson Chu","https://www.inaturalist.org/observations/8624729","","513834","MOL"
"Peltodoris nobilis","(MacFarland, 1905)","","noble sea lemon","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","","","Peltodoris","nobilis","","","","native","unlisted","","confirmed","observed","1968-08-02","Andy Lamb","PMLS","","","2015-01-01","Peter Luckham","http://www.inaturalist.org/observations/2797318","","48450","MOL"
"Pentamera sp.","","","sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Phyllophoridae","","","Pentamera","sp.","","","","","","","reported","unobserved","2006-06-30","Andy Lamb","PMLS","","","","","","","171674","ECH"
"Pentidotea resecata","(Stimpson, 1857)","","eelgrass isopod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Valvifera","","Idoteidae","","","Pentidotea","resecata","","","","native","unlisted","","new 2016","observed","","","","","","2016-05-08","Karolle Wall","http://www.inaturalist.org/observations/4078193","","141842","ART"
"Pentidotea wosnesenskii","(Brandt, 1851)","","rockweed isopod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Valvifera","","Idoteidae","","","Pentidotea","wosnesenskii","","","","native","unlisted","","confirmed","observed","1960-12-22","Donald E. McAllister & M.O Yesaki","CMN","CMNC 1987-0102","","2017-04-08","Tyrel Froese","https://www.inaturalist.org/observations/5620541","","126295","ART"
"Perophora annectens","Ritter, 1893","","yellow social tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Perophoridae","","","Perophora","annectens","","","","native","unlisted","","reported","unobserved","1985-07-29","Andy Lamb","PMLS","","","","","","","372665","TUN"
"Petaloconchus compactus","(P. P. Carpenter, 1864)","","northern compact wormsnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Vermetoidea","Vermetidae","","","Petaloconchus","compactus","","","","native","unlisted","","reported","unobserved","1985-12-07","Andy Lamb","PMLS","","","","","","","883089","MOL"
"Petrolisthes eriomerus","Stimpson, 1871","","flattop crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Galatheoidea","Porcellanidae","","","Petrolisthes","eriomerus","","","","native","unlisted","","confirmed","observed","1969-02-22","Andy Lamb","PMLS","","","2017-05-26","Kris Krüg","http://inaturalist.ca/observations/6371780","","47803","ART"
"Phacellophora camtschatica","Brandt, 1835","","fried egg jellyfish","Animalia","Cnidaria","","","Scyphozoa","Discomedusae","","Semaeostomeae","","","Phacellophoridae","","","Phacellophora","camtschatica","","","","native","unlisted","","confirmed","observed","1994-09-10","Andy Lamb","PMLS","","","2016-06-14","Karolle Wall","http://www.inaturalist.org/observations/3680726","","52966","CNI"
"Phidolopora pacifica","(Robertson, 1908)","","lattice-work bryozoan","Animalia","Bryozoa","","","Gymnolaemata","","","Cheilostomatida","Flustrina","Celleporoidea","Phidoloporidae","","","Phidolopora","pacifica","","","","native","unlisted","","reported","unobserved","1985-12-07","Andy Lamb","PMLS","","","","","","","51796","LOP"
"Phoca vitulina richardii","Linnaeus, 1758","Gray, 1864","Pacific harbor seal","Animalia","Chordata","Vertebrata","","Mammalia","","","Carnivora","Pinnipedia","","Phocidae","Phocidae","","Phoca","vitulina","richardii","","","native","S5 (2006)","","confirmed","observed","1995-02-24","Andy Lamb","Ocean Wise","","","2015-02-12","Lauren Magner & Andrew Simon","http://www.inaturalist.org/observations/2565228","","41708","MAM"
"Phocoena phocoena","(Linnaeus, 1758)","","harbour porpoise","Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","","Phocoenidae","","","Phocoena","phocoena","","","","native","S3 (2006)","","confirmed","observed","2001-12-15","Amy Rowley","BCCSN","","","2019-03-25","Karen Steve Smith","https://www.inaturalist.org/observations/21616577","","41440","MAM"
"Phocoenoides dalli","(True, 1885)","","Dall’s porpoise","Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","","Phocoenidae","","","Phocoenoides","dalli","","","","native","S4S5 (2006)","","reported","unobserved","2001-11-19","Amy Rowley","BCCSN","","","","","","","41446","MAM"
"Pholis clemensi","Rosenblatt, 1964","","longfin gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Pholidae","","","Pholis","clemensi","","","","native","SNR","","reported","unobserved","1994-10-07","Andy Lamb","PMLS","","","","","","","67405","FIS"
"Pholis laeta","(Cope, 1873)","","crescent gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Pholidae","","","Pholis","laeta","","","","native","SNR","","confirmed","observed","1982-06-09","K.D. Genereux","CMN","CMNFI 1985-0087.6","","2013-07-07","Karolle Wall","http://www.inaturalist.org/observations/4032541","","67362","FIS"
"Pholis ornata","(Girard, 1854)","","saddleback gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Pholidae","","","Pholis","ornata","","","","native","SNR","","new 2022","observed","","","","","","2022-05-16","Andrew Simon","https://www.inaturalist.org/observations/117406386","","62605","FIS"
"Phoronis ijimai","Oka, 1897","","white colonial Phoronid","Animalia","Phoronida","","","","","","","","","Phoronidae","","","Phoronis","ijimai","","","","native","unlisted","","confirmed","observed","2008-04-27","Andy Lamb","PMLS","","","2013-06-26","Karolle Wall","http://www.inaturalist.org/observations/4014973","","372139","WOR"
"Photis brevipes","Shoemaker, 1942","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Photoidea","Photidae","","","Photis","brevipes","","","","native","unlisted","","reported","unobserved","1961-06-22","","RBCM","976-01146-002","1898291753","","","","","295828","ART"
"Phyllaplysia taylori","Dall, 1900","","zebra leafslug","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Aplysiida","","Aplysioidea","Aplysiidae","","","Phyllaplysia","taylori","","","","native","unlisted","","confirmed","observed","1985-12-07","Andy Lamb","PMLS","","","2015-05-21","Karolle Wall","http://www.inaturalist.org/observations/3707805","","49864","MOL"
"Phyllochaetopterus prolifica","Potts, 1914","","prolific three-section tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Canalipalpata","","","Chaetopteridae","","","Phyllochaetopterus","prolifica","","","","native","unlisted","","reported","unobserved","2006-11-11","Andy Lamb","PMLS","","","","","","","467241","WOR"
"Phyllochaetopterus sp.","","","three-section tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Canalipalpata","","","Chaetopteridae","","","Phyllochaetopterus","sp.","","","","","","","reported","unobserved","2007-10-14","Andy Lamb","PMLS","","","","","","misspelled Phyllochaeopterus claparedii","374226","WOR"
"Phyllolithodes papillosus","J.F. Brandt, 1848","","heart crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","","","Phyllolithodes","papillosus","","","","native","unlisted","","reported","unobserved","1969-02-21","Andy Lamb","PMLS","","","","","","","424896","ART"
"Phytichthys chirus","(Jordan & Gilbert, 1880)","","ribbon prickleback","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Stichaeidae","Xiphisterinae","","Phytichthys","chirus","","","","native","SNR","","reported","unobserved","1960-12-22","Donald E. McAllister & M. O. Yesaki","CMN","CMNFI 1960-0499C.2","","","","","","228101","FIS"
"Pileolaria spp.","","","dwarf calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","Spirorbinae","","Pileolaria","spp.","","","","","","","reported","unobserved","1994-10-23","Andy Lamb","PMLS","","","","","","","533325","WOR"
"Pisaster brevispinus","(Stimpson, 1857)","","giant pink star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","","","Pisaster","brevispinus","","","","native","unlisted","","confirmed","observed","1969-02-21","Andy Lamb","PMLS","","","2016-02-07","Peter Luckham","http://www.inaturalist.org/observations/2763412","","49539","ECH"
"Pisaster ochraceus","(Brandt, 1835)","","ochre star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","","","Pisaster","ochraceus","","","","native","unlisted","","confirmed","observed","1969-02-21","Andy Lamb","PMLS","","","2009-07-08","Shera Street","http://www.inaturalist.org/observations/2635155","","49699","ECH"
"Pista elongata","Moore, 1909","","basket-top spaghetti worm","Animalia","Annelida","","","Polychaeta","Canalipalpata","","Terebellida","Terebellomorpha","","Terebellidae","Terebellinae","","Pista","elongata","","","","native","unlisted","","reported","unobserved","1993-08-16","Andy Lamb","PMLS","","","","","","","338339","WOR"
"Placetron wosnessenskii","Schalfeew, 1892","","scaled crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Hapalogastridae","","","Placetron","wosnessenskii","","","","native","unlisted","","reported","unobserved","1999-07-31","Charlie Gibbs","PMLS","","","","","","","459657","ART"
"Placiphorella rufa","Berry, 1917","","red veiled-chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae","","Placiphorella","rufa","","","","native","unlisted","","reported","unobserved","2006-11-18","Andy Lamb","PMLS","","","","","","","547332","MOL"
"Placiphorella velata","(M.S. Carpenter, Dall, 1879)","","veiled-chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae","","Placiphorella","velata","","","","native","unlisted","","reported","unobserved","2011-11-18","Andy Lamb","PMLS","","","","","","","55354","MOL"
"Planorbella trivolvis","(Say, 1817)","","marsh ramshorn","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Hygrophila","","","Lymnaeoidea","Planorbidae","Planorbinae","Helisomatini","Planorbella","trivolvis","","","","native","SU (2015)","","new 2016","observed","","","","","","2016-08-14","Andrew Simon","http://www.inaturalist.org/observations/3890687","","150985","MOL"
"Platichthys stellatus","(Pallas, 1787)","","starry flounder","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Pleuronectiformes","","","Pleuronectidae","Pleuronectinae","","Platichthys","stellatus","","","","native","SNR","","confirmed","observed","1982-06-09","J. M. Ellis","CMN","CMNFI 1985-0088.2","","2020-08-02","pacificwhitesideddolphin","https://www.inaturalist.org/observations/55397670","","83170","FIS"
"Platynereis bicanaliculata","(Baird, 1863)","","algae-dwelling sea-nymph","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Nereididae","Nereidinae","","Platynereis","bicanaliculata","","","","native","unlisted","","new 2019","observed","","","","","","2019-05-04","Emily Adamczyk","https://www.inaturalist.org/observations/24749850","","129876","WOR"
"Pleraplysilla sp.","","","slippery white sponge","Animalia","Porifera","","","Demospongiae","Keratosa","","Dictyoceratida","","","Dysideidae","","","Pleraplysilla","sp.","","","","","","","reported","unobserved","2006-09-29","Andy Lamb","PMLS","","","","","","undescribed species","623055","POR"
"Pleurobrachia bachei","A. Agassiz, 1860","","sea gooseberry","Animalia","Ctenophora","","","Tentaculata","","","Cydippida","","","Pleurobrachiidae","","","Pleurobrachia","bachei","","","","native","unlisted","","confirmed","observed","1981-05-31","Andy Lamb","PMLS","","","2011-05-17","Karolle Wall","http://www.inaturalist.org/observations/4028653","","117705","CNI"
"Pleuronichthys coenosus","Girard, 1854","","C-O sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Pleuronectiformes","","","Pleuronectidae","Pleuronectinae","","Pleuronichthys","coenosus","","","","native","SNR","","confirmed","observed","1994-02-27","Andy Lamb","PMLS","","","2013-06-22","Karolle Wall","http://www.inaturalist.org/observations/4015105","","228393","FIS"
"Plumularia setacea","(Linnaeus, 1758)","","glassy plume hydroid","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","Plumularioidea","Plumulariidae","","","Plumularia","setacea","","","","native","unlisted","","reported","unobserved","1913-06-06","","RBCM","976-00936-001","","","","","","209141","CNI"
"Plumularia sp.","","","delicate plume hydroid","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","Plumularioidea","Plumulariidae","","","Plumularia","sp.","","","","","","","reported","unobserved","1985-08-02","Andy Lamb","PMLS","","","","","","","60609","CNI"
"Podocerus cristatus","Thomson, 1879","","nudibranch-mimicking amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Caprelloidea","Podoceridae","","","Podocerus","cristatus","","","","native","unlisted","","new 2022","observed","","","","","","2022-02-24","Andrew Simon","https://www.inaturalist.org/observations/107423003","","60636","ART"
"Pododesmus macrochisma","(Deshayes, 1839)","","green false-jingle","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Anomiidae","","","Pododesmus","macrochisma","","","","native","unlisted","","confirmed","observed","1986-04-08","","RBCM","986-00191-016","","2016-04-06","Karolle Wall","http://www.inaturalist.org/observations/4052032","","68652","MOL"
"Podothecus accipenserinus","(Tilesius, 1813)","","sturgeon poacher","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Agonidae","Agoninae","","Podothecus","accipenserinus","","","","native","SNR","","reported","unobserved","1995-02-23","Charlie Gibbs","PMLS","","","","","","","228455","FIS"
"Polymastia pachymastia","Laubenfels, 1932","","aggregated nipple sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Hadromerida","","","Polymastiidae","","","Polymastia","pachymastia","","","","native","unlisted","","confirmed","observed","1994-10-07","Andy Lamb","PMLS","","","2016-02-07","Peter Luckham","http://www.inaturalist.org/observations/2763468","","117717","POR"
"Polyorchis penicillatus","(Eschscholtz, 1829)","","red-eye medusa","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Anthoathecata","Capitata","","Corynidae","","","Polyorchis","penicillatus","","","","native","unlisted","","confirmed","observed","2009-04-04","Andy Lamb","PMLS","","","2010-07-09","Karolle Wall","http://www.inaturalist.org/observations/3680720","","51640","CNI"
"Porichthys notatus","Girard, 1854","","plainfin midshipman","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Batrachoidiformes","","","Batrachoididae","Porichthyinae","","Porichthys","notatus","","","","native","SNR","","confirmed","observed","1995-02-23","Andy Lamb","PMLS","","","2016-05-08","Karolle Wall","http://www.inaturalist.org/observations/3706223","","60021","FIS"
"Primavelans insculpta","(Hincks, 1883)","","fluted bryozoan","Animalia","Bryozoa","","","Gymnolaemata","","","Cheilostomatida","Flustrina","Schizoporelloidea","Pacificincolidae","","","Primavelans","insculpta","","","","native","unlisted","","reported","unobserved","1995-02-26","Charlie Gibbs","PMLS","","","","","","reported as Hippodiplosia insculpta","429861","LOP"
"Protula pacifica","Pixell, 1912","","white-crown calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Protula","pacifica","","","","native","unlisted","","reported","unobserved","1981-05-31","Andy Lamb","PMLS","","","","","","","538108","WOR"
"Pseudochitinopoma occidentalis","(Bush, 1905)","","western calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Pseudochitinopoma","occidentalis","","","","native","unlisted","","reported","unobserved","2006-03-05","Andy Lamb","PMLS","","","","","","","538107","WOR"
"Pseudopotamilla occelata","Moore, 1905","","feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Pseudopotamilla","occelata","","","","native","unlisted","","reported","unobserved","1986-09-30","","RBCM","1986-09-30","1898311898","","","","","485471","WOR"
