"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Asplenium trichomanes","","","","Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Aspleniinae","","Aspleniaceae","","","Asplenium","trichomanes","","","","","","","","","","","","","","2016-06-27","Adam Huggins","iNat:3536017","","","VAS"
"Sonchus arvensis arvensis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","Sonchus","arvensis","","arvensis","arvensis","","","","","","","","","","","2016-06-27","Andrew Simon","iNat:3540047","","","VAS"
"Convolvulaceae","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Solanales","","","Convolvulaceae","","","","","","","","","","","","","","","","","","2016-06-27","Andrew Simon","iNat:3540185","","","VAS"
"Pinus ponderosa","","","","Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","Pinaceae","Pinoideae","","Pinus","ponderosa","","","","","","","","","","","","","","2016-06-27","Andrew Simon","iNat:3540246","","","VAS"
"Cakile maritima","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","Brassicoideae","Brassiceae","Cakile","maritima","","","","","","","","","","","","","","2016-06-28","Andrew Simon","iNat:3542797","","","VAS"
"Leymus mollis","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Triticeae","Leymus","mollis","","","","","","","","","","","","","","2016-06-28","Andrew Simon","iNat:3542865","","","VAS"
"Cakile edentula","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","Brassicoideae","Brassiceae","Cakile","edentula","","","","","","","","","","","","","","2016-06-28","Andrew Simon","iNat:3542880","","","VAS"
"Cakile maritima","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","Brassicoideae","Brassiceae","Cakile","maritima","","","","","","","","","","","","","","2016-06-28","Andrew Simon","iNat:3542947","","","VAS"
"Jacobaea maritima","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Asteroideae","Senecioneae","Jacobaea","maritima","","","","","","","","","","","","","","2016-06-29","Adam Huggins","iNat:3563941","","","VAS"
"Ulmus","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Ulmaceae","","","Ulmus","","","","","","","","","","","","","","","2016-07-02","Adam Huggins","iNat:3598423","","","VAS"
"Sonchus arvensis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","Sonchus","arvensis","","","","","","","","","","","","","","2016-07-05","Andrew Simon","iNat:3636590","","","VAS"
"Rubus armeniacus","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Rosoideae","Rubeae","Rubus","","","","","","","","","","","","","","","2016-07-06","Lauren Magner","iNat:3636661","","","VAS"
"Platanthera","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Orchidaceae","Orchidoideae","Orchideae","Platanthera","","","","","","","","","","","","","","","2016-07-06","Lauren Magner","iNat:3637968","","","VAS"
"Vicia villosa","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","Fabaceae","Faboideae","Fabeae","Vicia","villosa","","","","","","","","","","","","","","2016-07-06","Lauren Magner","iNat:3638409","","","VAS"
"Gunnera manicata","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gunnerales","","","Gunneraceae","","","Gunnera","manicata","","","","","","","","","","","","","","2016-07-07","Andrew Simon","iNat:3641806","","","VAS"
"Epilobium ravenii","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Epilobium","ravenii","","","","","","","","","","","","","","2016-05-09","Andrew Simon","iNat:3649882","","","VAS"
"Clarkia","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Clarkia","","","","","","","","","","","","","","","2016-05-09","Andrew Simon","iNat:3649883","","","VAS"
"Prunus domestica","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Amygdaleae","Prunus","domestica","","","","","","","","","","","","","","2016-07-10","Andrew Simon","iNat:3652958","","","VAS"
"Sequoia sempervirens","","","","Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","Cupressaceae","Sequoioideae","","Sequoia","sempervirens","","","","","","","","","","","","","","2016-07-10","Andrew Simon","iNat:3658868","","","VAS"
"Sequoia sempervirens","","","","Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","Cupressaceae","Sequoioideae","","Sequoia","sempervirens","","","","","","","","","","","","","","2016-07-10","Andrew Simon","iNat:3658881","","","VAS"
"Clematis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","Ranunculaceae","Ranunculoideae","Anemoneae","Clematis","","","","","","","","","","","","","","","2016-07-10","Andrew Simon","iNat:3664617","","","VAS"
"Corylus cornuta californica","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","Betulaceae","","","Corylus","cornuta","","californica","californica","","","","","","","","","","","2016-07-13","Andrew Simon","iNat:3682332","","","VAS"
"Anthoxanthum","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Anthoxanthum","","","","","","","","","","","","","","","2016-07-08","Adam Huggins","iNat:3684439","","","VAS"
"Spergularia canadensis occidentalis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","","Sperguleae","Spergularia","canadensis","","occidentalis","occidentalis","","","","","","","","","","","2016-07-18","Andrew Simon","iNat:3701047","","","VAS"
"Arctostaphylos","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","Ericaceae","Arbutoideae","","Arctostaphylos","","","","","","","","","","","","","","","2016-07-26","Andrew Simon","iNat:3767094","","","VAS"
"Salix lasiandra","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malpighiales","","","Salicaceae","","","Salix","lasiandra","","","","","","","","","","","","","","2016-07-31","Adam Huggins","iNat:3779790","","","VAS"
"Solanum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Solanales","","","Solanaceae","Solanoideae","Solaneae","Solanum","","","","","","","","","","","","","","","2016-07-31","Andrew Simon","iNat:3786944","","","VAS"
"Acer glabrum douglasii","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","Sapindaceae","","","Acer","glabrum","","douglasii","douglasii","","","","","","","","","","","2016-08-10","Adam Huggins","iNat:3852586","","","VAS"
"Sparganium","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Typhaceae","","","Sparganium","","","","","","","","","","","","","","","2016-08-13","Andrew Simon","iNat:3881743","","","VAS"
"Sparganium","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Typhaceae","","","Sparganium","","","","","","","","","","","","","","","2016-08-13","Andrew Simon","iNat:3881759","","","VAS"
"Lemna","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Alismatales","","","Araceae","Lemnoideae","","Lemna","","","","","","","","","","","","","","","2016-08-13","Andrew Simon","iNat:3882074","","","VAS"
"Acer glabrum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","Sapindaceae","","","Acer","glabrum","","","","","","","","","","","","","","2016-08-14","Adam Huggins","iNat:3889077","","","VAS"
"Viola","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malpighiales","","","Violaceae","","","Viola","","","","","","","","","","","","","","","2016-08-14","Adam Huggins","iNat:3889084","","","VAS"
"Viola minuscula","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malpighiales","","","Violaceae","","","Viola","minuscula","","","","","","","","","","","","","","2016-08-14","Andrew Simon","iNat:3890720","","","VAS"
"Acer glabrum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","Sapindaceae","","","Acer","glabrum","","","","","","","","","","","","","","2016-08-14","Andrew Simon","iNat:3890922","","","VAS"
"Populus alba","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malpighiales","","","Salicaceae","","","Populus","alba","","","","","","","","","","","","","","2016-08-21","Adam Huggins","iNat:3934419","","","VAS"
"Osmorhiza","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Apiaceae","Apioideae","Scandiceae","Osmorhiza","","","","","","","","","","","","","","","2016-08-21","Adam Huggins","iNat:3942997","","","VAS"
"Eucalyptus","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Myrtaceae","Myrtoideae","Eucalypteae","Eucalyptus","","","","","","","","","","","","","","","2016-08-26","Andrew Simon","iNat:3971643","","","VAS"
"Typha","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Typhaceae","","","Typha","","","","","","","","","","","","","","","2016-08-13","Andrew Simon","iNat:4005336","","","VAS"
"Echinacea purpurea","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Asteroideae","Heliantheae","Echinacea","purpurea","","","","","","","","","","","","","","2016-09-05","","iNat:4051050","","","VAS"
"Mentha","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Lamiaceae","Nepetoideae","Mentheae","Mentha","","","","","","","","","","","","","","","2016-09-05","","iNat:4051272","","","VAS"
"Oenothera","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Oenothera","","","","","","","","","","","","","","","2016-09-07","","iNat:4057682","","","VAS"
"Leontodon saxatilis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","Leontodon","saxatilis","","","","","","","","","","","","","","2016-10-07","Lauren Magner","iNat:4296023","","","VAS"
"Polygonum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Polygonaceae","Polygonoideae","Polygoneae","Polygonum","","","","","","","","","","","","","","","2016-10-20","Lauren Magner","iNat:4403304","","","VAS"
"Ephemera","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Cucurbitales","","","Begoniaceae","","","Begonia","","","","","","","","","","","","","","","2008-07-19","Mark Webber","iNat:4856515","","","VAS"
"Iris reticulata","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Iridaceae","Iridoideae","Irideae","Iris","reticulata","","","","","","","","","","","","","","2017-01-05","Galiano observer","iNat:4899488","","","VAS"
"Opuntia","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Cactaceae","Opuntioideae","Opuntieae","Opuntia","","","","","","","","","","","","","","","2017-02-13","","iNat:5107769","","","VAS"
"Alchemilla arvensis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Rosoideae","Potentilleae","Alchemilla","arvensis","","","","","","","","","","","","","","2017-02-25","Andrew Simon","iNat:5178091","","","VAS"
"Crocus × stellaris","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Iridaceae","Crocoideae","Croceae","Crocus","","","stellaris","stellaris","","","","","","","","","","","2017-02-23","","iNat:5185790","","","VAS"
"Urtica gracilis gracilis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Urticaceae","","","Urtica","gracilis","","gracilis","gracilis","","","","","","","","","","","2017-03-18","Lauren Magner","iNat:5393755","","","VAS"
"Aphanes","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Rosoideae","Potentilleae","Alchemilla","","","","","","","","","","","","","","","2017-03-19","","iNat:5412455","","","VAS"
"Claytonia rubra depressa","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","rubra","","depressa","depressa","","","","","","","","","","","2017-03-25","Andrew Simon","iNat:5472855","","","VAS"
"Lithophragma","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","Saxifragaceae","","Heuchereae","Lithophragma","","","","","","","","","","","","","","","2017-03-25","Andrew Simon","iNat:5473134","","","VAS"
"Sedum lanceolatum nesioticum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","lanceolatum","","nesioticum","nesioticum","","","","","","","","","","","2017-03-25","Andrew Simon","iNat:5473488","","","VAS"
"Mertensia virginica","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","Boraginaceae","Cynoglossoideae","Asperugeae","Mertensia","virginica","","","","","","","","","","","","","","2017-04-01","","iNat:5533705","","","VAS"
"Claytonia rubra","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","rubra","","","","","","","","","","","","","","2017-04-01","Lauren Magner","iNat:5536448","","","VAS"
"Petrosedum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","Crassulaceae","Sempervivoideae","Semperviveae","Petrosedum","","","","","","","","","","","","","","","2017-03-19","","iNat:5582947","","","VAS"
"Calandrinia menziesii","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Calandrinia","menziesii","","","","","","","","","","","","","","2017-04-07","judith holm","iNat:5643824","","","VAS"
"Brassicaceae","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","","","","","","","","","","","","","","","","","","2017-04-14","KK","iNat:5706703","","","VAS"
"Symphoricarpos albus","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","Caprifoliaceae","Caprifolioideae","","Symphoricarpos","albus","","","","","","","","","","","","","","2017-04-20","Andrew Simon","iNat:5886420","","","VAS"
"Erythronium","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","Liliaceae","Lilioideae","Lilieae","Erythronium","","","","","","","","","","","","","","","2017-04-15","Lauren Magner","iNat:5933218","","","VAS"
"Stachys","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Lamiaceae","Lamioideae","Stachydeae","Stachys","","","","","","","","","","","","","","","2017-04-20","Andrew Simon","iNat:5935137","","","VAS"
"Anemonoides blanda","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","Ranunculaceae","Ranunculoideae","Anemoneae","Anemonoides","blanda","","","","","","","","","","","","","","2017-04-24","Andrew Simon","iNat:5964571","","","VAS"
"Doronicum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Asteroideae","Senecioneae","Doronicum","","","","","","","","","","","","","","","2017-04-30","Andrew Simon","iNat:6047516","","","VAS"
"Hyacinthoides × massartiana","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Asparagaceae","Scilloideae","Hyacintheae","Hyacinthoides","","","massartiana","massartiana","","","","","","","","","","","2017-04-30","Andrew Simon","iNat:6047517","","","VAS"
"Epilobium","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Epilobium","","","","","","","","","","","","","","","2017-04-30","Andrew Simon","iNat:6047549","","","VAS"
"Sisymbrium","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","Brassicaceae","Brassicoideae","Sisymbrieae","Sisymbrium","","","","","","","","","","","","","","","2017-05-06","Andrew Simon","iNat:6217227","","","VAS"
"Vicia","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","Fabaceae","Faboideae","Fabeae","Vicia","","","","","","","","","","","","","","","2017-05-06","Andrew Simon","iNat:6217242","","","VAS"
"Maleae","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","","","","","","","","","","","","","","","","2017-05-08","Andrew Simon","iNat:6217453","","","VAS"
"Primula vulgaris","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","Primulaceae","Primuloideae","Primuleae","Primula","vulgaris","","","","","","","","","","","","","","2017-04-16","Pamela","iNat:6328975","","","VAS"
"Cotoneaster","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","","","","","","","","","","","","","","","2015-01-11","Pamela","iNat:6330131","","","VAS"
"Cirsium","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Carduoideae","Cardueae","Cirsium","","","","","","","","","","","","","","","2017-05-27","Lauren Magner","iNat:6387034","","","VAS"
"Pteridium aquilinum pubescens","","","","Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Dennstaedtiineae","","Dennstaedtiaceae","","","Pteridium","aquilinum","","pubescens","pubescens","","","","","","","","","","","2017-05-27","Lauren Magner","iNat:6387115","","","VAS"
"Castilleja hispida hispida","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Orobanchaceae","","Pedicularideae","Castilleja","hispida","","hispida","hispida","","","","","","","","","","","2017-05-27","","iNat:6391060","","","VAS"
"Clarkia amoena","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Clarkia","amoena","","","","","","","","","","","","","","2017-05-28","Andrew Simon","iNat:6409657","","","VAS"
"Carex inops inops","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","inops","","inops","inops","","","","","","","","","","","2017-05-26","Alex Wright","iNat:6410314","","","VAS"
"Agoseris grandiflora","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","Agoseris","grandiflora","","","","","","","","","","","","","","2017-05-26","Alex Wright","iNat:6410315","","","VAS"
"Geum macrophyllum macrophyllum","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Rosoideae","Colurieae","Geum","macrophyllum","","macrophyllum","macrophyllum","","","","","","","","","","","2017-05-27","Andrew Simon","iNat:6411181","","","VAS"
"Luzula","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Juncaceae","","","Luzula","","","","","","","","","","","","","","","2017-05-27","Andrew Simon","iNat:6411198","","","VAS"
"Callitriche heterophylla","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Plantaginaceae","","Callitricheae","Callitriche","heterophylla","","","","","","","","","","","","","","2017-05-27","Alex Wright","iNat:6411342","","","VAS"
"Clarkia amoena caurina","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Clarkia","amoena","","caurina","caurina","","","","","","","","","","","2017-05-26","Andrew Simon","iNat:6411597","","","VAS"
"Eleocharis","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Eleocharideae","Eleocharis","","","","","","","","","","","","","","","2017-05-27","Alex Wright","iNat:6412028","","","VAS"
"Adiantum aleuticum","","","","Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Pteridineae","","Pteridaceae","Vittarioideae","","Adiantum","aleuticum","","","","","","","","","","","","","","2017-05-19","Andrew Simon","iNat:6425140","","","VAS"
"Sagina decumbens occidentalis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","","Sagineae","Sagina","decumbens","","occidentalis","occidentalis","","","","","","","","","","","2017-05-19","Andrew Simon","iNat:6425199","","","VAS"
"Sagina decumbens occidentalis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","","Sagineae","Sagina","decumbens","","occidentalis","occidentalis","","","","","","","","","","","2017-05-19","Andrew Simon","iNat:6425218","","","VAS"
"Clarkia amoena lindleyi","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Clarkia","amoena","","lindleyi","lindleyi","","","","","","","","","","","2017-05-29","Andrew Simon","iNat:6434828","","","VAS"
"Festuca microstachys pauciflora","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Festuca","microstachys","","pauciflora","pauciflora","","","","","","","","","","","2017-05-29","Andrew Simon","iNat:6434874","","","VAS"
"Schoenoplectus","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Fuireneae","Schoenoplectus","","","","","","","","","","","","","","","2017-05-27","judith holm","iNat:6444726","","","VAS"
"Carex cusickii","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","diandra","","","","","","","","","","","","","","2017-05-27","judith holm","iNat:6452705","","","VAS"
"Poa bulbosa vivipara","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Poa","bulbosa","","vivipara","vivipara","","","","","","","","","","","2017-05-25","Ayla M","iNat:6471870","","","VAS"
"Juncus arcticus alaskanus","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Juncaceae","","","Juncus","arcticus","","alaskanus","alaskanus","","","","","","","","","","","2017-05-27","judith holm","iNat:6479435","","","VAS"
"Bambusoideae","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Bambusoideae","","","","","","","","","","","","","","","","","2017-05-25","Ayla M","iNat:6482271","","","VAS"
"Hedera","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Araliaceae","","","Hedera","","","","","","","","","","","","","","","2017-05-29","Ayla M","iNat:6487413","","","VAS"
"Quercus garryana garryana","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","Fagaceae","","","Quercus","garryana","","garryana","garryana","","","","","","","","","","","2017-06-03","Pamela","iNat:6489928","","","VAS"
"Kolkwitzia amabilis","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","Caprifoliaceae","Linnaeoideae","","Kolkwitzia","amabilis","","","","","","","","","","","","","","2017-05-29","Ayla M","iNat:6571425","","","VAS"
"Pinus","","","","Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","Pinaceae","Pinoideae","","Pinus","","","","","","","","","","","","","","","2017-05-28","Ayla M","iNat:6586815","","","VAS"
"Pterygota","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malvales","","","Malvaceae","Sterculioideae","","Pterygota","","","","","","","","","","","","","","","2017-05-27","Ayla M","iNat:6611355","","","VAS"
"Pterygota","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malvales","","","Malvaceae","Sterculioideae","","Pterygota","","","","","","","","","","","","","","","2017-05-27","Ayla M","iNat:6611375","","","VAS"
"Schoenoplectus","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Fuireneae","Schoenoplectus","","","","","","","","","","","","","","","2017-05-27","judith holm","iNat:6670549","","","VAS"
"Carex aquatilis dives","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","aquatilis","","dives","dives","","","","","","","","","","","2017-05-27","judith holm","iNat:6671024","","","VAS"
"Carex aquatilis dives","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","aquatilis","","dives","dives","","","","","","","","","","","2017-05-27","judith holm","iNat:6691105","","","VAS"
"Carex cusickii","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","diandra","","","","","","","","","","","","","","2017-05-27","judith holm","iNat:6697767","","","VAS"
"Filago","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Asteroideae","Gnaphalieae","Filago","","","","","","","","","","","","","","","2017-06-18","Andrew Simon","iNat:6714935","","","VAS"
"Carex pellita","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","hirta","","","","","","","","","","","","","","2017-06-16","Andrew Simon","iNat:6817819","","","VAS"
"Symphoricarpos mollis hesperius","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","Caprifoliaceae","Caprifolioideae","","Symphoricarpos","mollis","","hesperius","hesperius","","","","","","","","","","","2017-06-16","Andrew Simon","iNat:6817993","","","VAS"
"Cichorieae","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","","","","","","","","","","","","","","","","2017-10-27","Kevin Toomer","iNat:8581137","","","VAS"
"Spergularia macrotheca","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","","Sperguleae","Spergularia","macrotheca","","","","","","","","","","","","","","2017-08-11","Tyson Ehlers","iNat:8816633","","","VAS"
"Claytonia exigua glauca","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","exigua","","glauca","glauca","","","","","","","","","","","2013-03-22","Galiano observer","iNat:9142506","","","VAS"
"Claytonia exigua glauca","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","exigua","","glauca","glauca","","","","","","","","","","","2013-03-22","Galiano observer","iNat:9142531","","","VAS"
"Veronica peregrina peregrina","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Plantaginaceae","","Veroniceae","Veronica","peregrina","","peregrina","peregrina","","","","","","","","","","","2018-04-15","Andrew Simon","iNat:10997736","","","VAS"
"Hyacinthus","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Asparagaceae","Scilloideae","Hyacintheae","Hyacinthus","","","","","","","","","","","","","","","2018-04-15","Andrew Simon","iNat:10998488","","","VAS"
"Leucojum aestivum","","","","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Amaryllidaceae","Amaryllidoideae","Galantheae","Leucojum","aestivum","","","","","","","","","","","","","","2018-04-15","Andrew Simon","iNat:10998518","","","VAS"
"Skimmia japonica","","","","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","Rutaceae","Zanthoxyloideae","","Skimmia","japonica","","","","","","","","","","","","","","2018-04-15","Andrew Simon","iNat:10998557","","","VAS"
