"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Sphagnum capillifolium","(Ehrh.) Hedw.","","red bogmoss","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","capillifolium","","","","","native","S4S5 (2015)","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2021-11-03","Randal Mindell","iNat:100262251","","123958","BRY"
"Sphagnum fuscum","(Schimp.) H. Klinggr.","","brown peatmoss","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","fuscum","","","","","native","S5 (2015)","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2021-11-03","Randal Mindell","iNat:100262231","","132803","BRY"
"Sphagnum pacificum","Flatberg","","Pacific peatmoss","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","pacificum","","","","","native","S4S5 (2015)","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2021-11-03","Randal Mindell","iNat:100262232","","169227","BRY"
"Sphagnum palustre","L.","","blunt-leaved bogmoss","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","palustre","","","","","native","S4S5 (2015)","confirmed","observed","2000-06","Hans Roemer","ER 128 Inventory","","","2021-11-03","Randal Mindell","iNat:100262244","","169228","BRY"
"Sphagnum papillosum","Lindb.","","papillose peat-moss","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","papillosum","","","","","native","S4S5 (2015)","reported","unobserved","1980-03-29","Hans Roemer","ER 128 Inventory","","","","","","","143516","BRY"
"Sphagnum squarrosum","Crome","","spiky bog-moss","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","squarrosum","","","","","native","S5 (2015)","reported","unobserved","2000-06-12","Hans Roemer","ER 128 Inventory","","","","","","","132807","BRY"
"Sphagnum tenellum","(Bridel) Bory","","slender sphagnum","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","tenellum","","","","","native","S4S5 (2015)","new 2021","observed","","","","","","2021-11-03","Randal Mindell","iNat:100262234","","132798","BRY"
"Sphagnum teres","(Schimper) Ångstrom","","sphagnum","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","teres","","","","","native","S4S5 (2015)","new 2021","observed","","","","","","2021-11-03","Randal Mindell","iNat:100262241","","132805","BRY"
"Stereodon subimponens","Lesq.","","curly claw-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hypnaceae","","","Stereodon","subimponens","","","","","native","S4S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-27","Lauren Magner & Andrew Simon","iNat:2575115","","130684","BRY"
"Syntrichia laevipila","Brid.","","twisted oak moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Syntrichia","laevipila","","","","","native","S3 (2015)","new 2016","observed","","","","","","2016-10-20","Andrew Simon","iNat:4739364","","406381","BRY"
"Syntrichia princeps","(De Not.) Mitt.","","brown screw-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Syntrichia","princeps","","","","","native","S4S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2016-01-22","Andrew Simon","iNat:2609301","","67915","BRY"
"Syntrichia ruraliformis","(Besch.) Cardot","","sand-hill screw-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Syntrichia","ruraliformis","","","","","unlisted","unlisted","new 2017","observed","","","","","","2017-04-14","Andrew Simon","iNat:5715321","","1151702","BRY"
"Syntrichia ruralis","(Hedw.) F. Weber & D. Mohr","","star moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Syntrichia","ruralis","","","","","native","S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-03-04","Andrew Simon","iNat:5228044","","244075","BRY"
"Targionia hypophylla","L.","","orobus-seed liverwort","Plantae","Marchantiophyta","","","Marchantiopsida","","","Marchantiales","","","Targioniaceae","","","Targionia","hypophylla","","","","","native","S1S2 (2015)","new 2018","observed","","","","","","2018-04-11","Ryan Batten","iNat:10840176","","56289","BRY"
"Tetraphis pellucida","Hedw.","","tetraphis moss","Plantae","Bryophyta","","","Tetraphidopsida","","","Tetraphidales","","","Tetraphidaceae","","","Tetraphis","pellucida","","","","","native","S4S5 (2015)","new 2020","observed","","","","","","2020-05-09","Andrew Simon","iNat:45445993","","124385","BRY"
"Tetraplodon mnioides","(Sw. ex Hedw.) Bruch & Schimp","","slender cruet-moss","Plantae","Bryophyta","","","Bryopsida","","","Funariales","","","Splachnaceae","","","Tetraplodon","mnioides","","","","","native","S4 (2015)","new 2013","observed","","","","","","2013-03-22","Ryan Batten","iNat:9142637","","133496","BRY"
"Timmiella crassinervis","(Hampe) L.F. Koch","","timmiella moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Timmiella","crassinervis","","","","","native","S3S4 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-12-31","Andrew Simon","iNat:9329291","","169775","BRY"
"Tortella sp.","","","crisp-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Tortella","","","","","","","","reported","unobserved","2010","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","","","","","134216","BRY"
"Tortula muralis","Hedw.","","wall screw-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Tortula","muralis","","","","","native","S4? (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2016-03-16","Sarah Tweedale","iNat:2790212","","123498","BRY"
"Trichostomum tenuirostre","(Hook. & Taylor) Lindb.","","narrow-fruited crisp-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Trichostomum","tenuirostre","","","","","native","S4S5 (2011)","reported","unobserved","2010-01-26","Terry McIntosh","UBC","B229507","","","","","","274953","BRY"
"Triquetrella californica","(Lesq.) Grout","","coastal Triquetrella","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Triquetrella","californica","","","","","native","S1S2 (2018)","confirmed","observed","2017-04-22","Olivia Lee","UBC","B233200","","2017-05-29","Andrew Simon","iNat:6434810","","154411","BRY"
"Vinealobryum eckeliae","R.H. Zander","","beard-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Vinealobryum","eckeliae","","","","","native","S4 (2015)","reported","unobserved","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","","","","reported as Didymodon eckeliae","161878","BRY"
"Vinealobryum norrisii","R.H. Zander","","Norris’ beard-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Vinealobryum","norrisii","","","","","native","S1S3 (2015)","confirmed","observed","2011","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2022-04-15","Andrew Simon","iNat:111610049","reported as Didymodon norrisii","148214","BRY"
"Vinealobryum vineale","(Brid.) R.H. Zander","","soft-tufted beard-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Vinealobryum","vineale","","","","","native","S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-02-25","Andrew Simon","iNat:5197422","reported as Didymodon vinealis","161892","BRY"
"Weissia controversa","Hedw.","","green-tufted stubble-moss","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Weissia","controversa","","","","","native","S4 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2016-03-05","Andrew Simon","iNat:45163970","","170306","BRY"
"Zygodon viridissimus","(Dicks.) Brid.","","green yoke-moss","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Zygodon","viridissimus","","","","","native","S4? (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2016-10-05","Andrew Simon","iNat:4317941","","170457","BRY"
"Porella","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Porellales","","","Porellaceae","","","Porella","","","","","","","","","","","","","","","2015-02-12","Lauren Magner","iNat:2565172","","55250","BRY"
"Lophocolea","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Lophocoleineae","","Lophocoleaceae","","","Lophocolea","","","","","","","","","","","","","","","2015-02-22","Andrew Simon","iNat:2566291","","83965","BRY"
"Dicranum","","","","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Dicranaceae","","","Dicranum","","","","","","","","","","","","","","","2015-03-09","Andrew Simon","iNat:2572184","","123120","BRY"
"Pulvigera","","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Pulvigera","","","","","","","","","","","","","","","2015-03-09","Andrew Simon","iNat:2572186","","1123490","BRY"
"Racomitrium elongatum","","","","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Racomitrium","elongatum","","","","","","","","","","","","","","2015-03-21","Lauren Magner","iNat:2608522","","167681","BRY"
"Bryum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Bryum","","","","","","","","","","","","","","","2015-03-21","Lauren Magner","iNat:2608582","","67867","BRY"
"Bryum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Bryum","","","","","","","","","","","","","","","2015-03-21","Lauren Magner","iNat:2608587","","67867","BRY"
"Bryum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Bryum","","","","","","","","","","","","","","","2015-03-21","Lauren Magner","iNat:2608925","","67867","BRY"
"Atrichum","","","","Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","Polytrichaceae","","","Atrichum","","","","","","","","","","","","","","","2014-09-27","Andrew Simon","iNat:2632389","","55334","BRY"
"Stereodon subimponens","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Stereodontaceae","","","Stereodon","subimponens","","","","","","","","","","","","","","2014-09-27","Andrew Simon","iNat:2632395","","1123573","BRY"
"Syntrichia","","","","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Syntrichia","","","","","","","","","","","","","","","2015-09-27","Andrew Simon","iNat:2632615","","67916","BRY"
"Hypnum","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hypnaceae","","","Hypnum","","","","","","","","","","","","","","","2015-10-08","Lauren Magner","iNat:2647312","","124458","BRY"
"Racomitrium","","","","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Racomitrium","","","","","","","","","","","","","","","2015-03-28","Lauren Magner","iNat:2663635","","119160","BRY"
"Claopodium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Claopodium","","","","","","","","","","","","","","","2016-03-22","Andrew Simon","iNat:2822921","","67870","BRY"
"Homalothecium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Homalothecium","","","","","","","","","","","","","","","2016-04-03","Andrew Simon","iNat:2890007","","67898","BRY"
"Racomitrium heterostichum","","","","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Racomitrium","heterostichum","","","","","","","","","","","","","","2016-05-14","Lauren Magner","iNat:3181042","","167683","BRY"
"Fissidens","","","","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Fissidentaceae","","","Fissidens","","","","","","","","","","","","","","","2016-05-13","Andrew Simon","iNat:3319601","","55339","BRY"
"Pseudotaxiphyllum elegans","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Plagiotheciaceae","","","Pseudotaxiphyllum","elegans","","","","","","","","","","","","","","2016-05-29","","iNat:3343438","","67917","BRY"
"Orthotrichum","","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Orthotrichum","","","","","","","","","","","","","","","2016-12-19","Andrew Simon","iNat:4816149","","67906","BRY"
"Racomitrium varium","","","","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Racomitrium","varium","","","","","","","","","","","","","","2016-12-22","Andrew Simon","iNat:4841453","","167696","BRY"
"Bryum canariense","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Bryum","canariense","","","","","","","","","","","","","","2017-02-11","Andrew Simon","iNat:5095101","","67864","BRY"
"Geheebia fallax","","","","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Geheebia","fallax","","","","","","","","","","","","","","2017-02-11","Andrew Simon","iNat:5095226","","1282046","BRY"
"Grimmia","","","","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Grimmia","","","","","","","","","","","","","","","2017-02-11","Andrew Simon","iNat:5095253","","56120","BRY"
"Pulvigera lyellii","","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Pulvigera","lyellii","","","","","","","","","","","","","","2017-02-16","Andrew Simon","iNat:5123215","","1123491","BRY"
"Zygodon rupestris","","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Zygodon","rupestris","","","","","","","","","","","","","","2017-03-07","Andrew Simon","iNat:5254570","","981326","BRY"
"Didymodon","","","","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Didymodon","","","","","","","","","","","","","","","2017-03-25","Andrew Simon","iNat:5471063","","148217","BRY"
"Sphagnum","","","","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","","","","","","","","","","","","","","","2017-04-07","judith holm","iNat:5641150","","54704","BRY"
"Rosulabryum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Rosulabryum","","","","","","","","","","","","","","","2017-04-10","Andrew Simon","iNat:5646971","","85413","BRY"
"Porotrichum bigelovii","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Neckeraceae","","","Porotrichum","bigelovii","","","","","","","","","","","","","","2016-12-19","Andrew Simon","iNat:5850752","","67841","BRY"
"Homalothecium aureum","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Homalothecium","aureum","","","","","","","","","","","","","","2017-05-13","Andrew Simon","iNat:6217929","","451921","BRY"
"Homalothecium aureum","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Homalothecium","aureum","","","","","","","","","","","","","","2017-05-13","Andrew Simon","iNat:6217932","","451921","BRY"
"Homalothecium aureum","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Homalothecium","aureum","","","","","","","","","","","","","","2017-05-13","Andrew Simon","iNat:6217966","","451921","BRY"
"Imbribryum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Imbribryum","","","","","","","","","","","","","","","2017-05-18","Andrew Simon","iNat:6305072","","493287","BRY"
"Aulacomnium","","","","Plantae","Bryophyta","","","Bryopsida","","","Aulacomniales","","","Aulacomniaceae","","","Aulacomnium","","","","","","","","","","","","","","","2018-02-10","Andrew Simon","iNat:9843243","","124387","BRY"
"Racomitrium aciculare","","","","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Racomitrium","aciculare","","","","","","","","","","","","","","2018-04-01","Andrew Simon","iNat:13879692","","129655","BRY"
"Brachythecium erythrorrhizon erythrorrhizon","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Brachythecium","erythrorrhizon","","erythrorrhizon","erythrorrhizon","","","","","","","","","","","2018-02-14","Andrew Simon","iNat:14547001","","239648","BRY"
"Zygodon","","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Zygodon","","","","","","","","","","","","","","","2019-04-20","Andrew Simon","iNat:22799479","","155654","BRY"
"Scleropodium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Scleropodium","","","","","","","","","","","","","","","2019-05-04","Andrew Simon","iNat:24653181","","67913","BRY"
"Isothecium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Lembophyllaceae","","","Isothecium","","","","","","","","","","","","","","","2019-05-04","Geneviève Reynolds","iNat:24676890","","67925","BRY"
"Isothecium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Lembophyllaceae","","","Isothecium","","","","","","","","","","","","","","","2019-05-04","Geneviève Reynolds","iNat:24676893","","67925","BRY"
"Polytrichum","","","","Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","Polytrichaceae","","","Polytrichum","","","","","","","","","","","","","","","2019-05-04","Brian Starzomski","iNat:24687962","","67912","BRY"
"Plagiomnium","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Plagiomnium","","","","","","","","","","","","","","","2019-05-05","","iNat:24709727","","122672","BRY"
"Polytrichum","","","","Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","Polytrichaceae","","","Polytrichum","","","","","","","","","","","","","","","2019-05-04","John D Reynolds","iNat:24712581","","67912","BRY"
"Scleropodium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Scleropodium","","","","","","","","","","","","","","","2019-05-04","Lena Dietz Chiasson","iNat:24713051","","67913","BRY"
"Plagiomnium","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Plagiomnium","","","","","","","","","","","","","","","2019-05-05","Aimee Pelletier","iNat:25480111","","122672","BRY"
"Frullania","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Porellales","","","Frullaniaceae","","","Frullania","","","","","","","","","","","","","","","2019-05-05","Aimee Pelletier","iNat:25480532","","56519","BRY"
"Polytrichum","","","","Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","Polytrichaceae","","","Polytrichum","","","","","","","","","","","","","","","2019-05-04","John D Reynolds","iNat:25559840","","67912","BRY"
"Rhizomnium","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Rhizomnium","","","","","","","","","","","","","","","2020-02-08","","iNat:38468514","","68068","BRY"
"Plagiothecium laetum","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Plagiotheciaceae","","","Plagiothecium","laetum","","","","","","","","","","","","","","2020-04-30","Andrew Simon","iNat:44439264","","123563","BRY"
"Bryum erythroloma","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Bryum","erythroloma","","","","","","","","","","","","","","2020-04-30","Andrew Simon","iNat:44442516","","159529","BRY"
"Epipterygium biauritum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Epipterygium","biauritum","","","","","","","","","","","","","","2020-04-30","Andrew Simon","iNat:44459129","","1458560","BRY"
"Philonotis fontana fontana","","","","Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","Bartramiaceae","","","Philonotis","fontana","","fontana","fontana","","","","","","","","","","","2020-05-03","Andrew Simon","iNat:44844924","","242191","BRY"
"Gemmabryum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Gemmabryum","","","","","","","","","","","","","","","2020-05-07","Andrew Simon","iNat:45245278","","68096","BRY"
"Brachythecium","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Brachythecium","","","","","","","","","","","","","","","2020-05-07","Andrew Simon","iNat:45341118","","67860","BRY"
"Lophocolea heterophylla","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Lophocoleineae","","Lophocoleaceae","","","Lophocolea","heterophylla","","","","","","","","","","","","","","2020-05-12","Andrew Simon","iNat:45751453","","164771","BRY"
"Gymnostomum","","","","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Gymnostomum","","","","","","","","","","","","","","","2017-12-30","Andrew Simon","iNat:45753689","","157223","BRY"
"Sanionia uncinata symmetrica","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Scorpidiaceae","","","Sanionia","uncinata","","symmetrica","symmetrica","","","","","","","","","","","2020-06-01","Andrew Simon","iNat:48201530","","242754","BRY"
"Dichelyma","","","","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Fontinalaceae","","","Dichelyma","","","","","","","","","","","","","","","2020-06-01","Andrew Simon","iNat:48201538","","157020","BRY"
"Tetraphis","","","","Plantae","Bryophyta","","","Tetraphidopsida","","","Tetraphidales","","","Tetraphidaceae","","","Tetraphis","","","","","","","","","","","","","","","2020-07-13","Andrew Simon","iNat:53064631","","124390","BRY"
"Frullania nisquallensis","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Porellales","","","Frullaniaceae","","","Frullania","nisquallensis","","","","","","","","","","","","","","2020-07-13","Andrew Simon","iNat:53064708","","123818","BRY"
"Fossombronia","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Pelliidae","","Fossombroniales","","","Fossombroniaceae","","","Fossombronia","","","","","","","","","","","","","","","2020-11-10","Randal","iNat:64809799","","56446","BRY"
"Philonotis","","","","Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","Bartramiaceae","","","Philonotis","","","","","","","","","","","","","","","2020-11-10","Randal","iNat:64809805","","123640","BRY"
"Ptychostomum","","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Ptychostomum","","","","","","","","","","","","","","","2020-11-10","Randal","iNat:64809833","","68298","BRY"
"Syntrichia laevipila","","","","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Syntrichia","laevipila","","","","","","","","","","","","","","2021-05-03","Andrew Simon","iNat:81147017","","406381","BRY"
"Tortella tortuosa","","","","Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","Pottiaceae","","","Tortella","tortuosa","","","","","","","","","","","","","","2021-10-23","Andrew Simon","iNat:99510042","","134215","BRY"
"Plagiochila porelloides","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Lophocoleineae","","Plagiochilaceae","","","Plagiochila","porelloides","","","","","","","","","","","","","","2021-10-23","Andrew Simon","iNat:99510056","","123945","BRY"
"Dicranella","","","","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Dicranellaceae","","","Dicranella","","","","","","","","","","","","","","","2021-10-23","Andrew Simon","iNat:99510063","","67880","BRY"
"Dicranella","","","","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Dicranellaceae","","","Dicranella","","","","","","","","","","","","","","","2021-10-23","Dan Tucker","iNat:99661777","","67880","BRY"
"Encalypta","","","","Plantae","Bryophyta","","","Bryopsida","","","Encalyptales","","","Encalyptaceae","","","Encalypta","","","","","","","","","","","","","","","2021-10-23","Dan Tucker","iNat:99661795","","48368","BRY"
"Encalypta","","","","Plantae","Bryophyta","","","Bryopsida","","","Encalyptales","","","Encalyptaceae","","","Encalypta","","","","","","","","","","","","","","","2021-10-23","Dan Tucker","iNat:99661797","","48368","BRY"
"Encalypta","","","","Plantae","Bryophyta","","","Bryopsida","","","Encalyptales","","","Encalyptaceae","","","Encalypta","","","","","","","","","","","","","","","2021-10-23","Dan Tucker","iNat:99661798","","48368","BRY"
"Ceratodon","","","","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Ditrichaceae","","","Ceratodon","","","","","","","","","","","","","","","2021-10-23","Dan Tucker","iNat:99661801","","123116","BRY"
"Pulvigera papillosa","","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Pulvigera","papillosa","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100205989","","1237477","BRY"
"Ptilidium californicum","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Ptilidiales","","","Ptilidiaceae","","","Ptilidium","californicum","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100205994","","129002","BRY"
"Sphagnum squarrosum","","","","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","squarrosum","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206004","","132807","BRY"
"Nardia","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Jungermanniineae","","Gymnomitriaceae","","","Nardia","","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206005","","156718","BRY"
"Mylia anomala","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Myliineae","","Myliaceae","","","Mylia","anomala","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206006","","165595","BRY"
"Mylia anomala","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Myliineae","","Myliaceae","","","Mylia","anomala","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206010","","165595","BRY"
"Fuscocephaloziopsis lunulifolia","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Cephaloziineae","","Cephaloziaceae","","","Fuscocephaloziopsis","lunulifolia","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206014","","1020174","BRY"
"Porella roellii","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Porellales","","","Porellaceae","","","Porella","roellii","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206022","","123909","BRY"
"Porella roellii","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Porellales","","","Porellaceae","","","Porella","roellii","","","","","","","","","","","","","","2021-11-03","Andrew Simon","iNat:100206032","","123909","BRY"
"Ptilidium californicum","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Ptilidiales","","","Ptilidiaceae","","","Ptilidium","californicum","","","","","","","","","","","","","","2021-11-03","Randal","iNat:100262228","","129002","BRY"
"Acutifolia","","","","Plantae","Bryophyta","","","Sphagnopsida","","","Sphagnales","","","Sphagnaceae","","","Sphagnum","","","","","","","","","","","","","","","2021-11-03","Randal","iNat:100262236","","960597","BRY"
"Mylia anomala","","","","Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Myliineae","","Myliaceae","","","Mylia","anomala","","","","","","","","","","","","","","2021-11-03","Randal","iNat:100262242","","165595","BRY"
