"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"1046","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:36692851",48.876416,-123.314719,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1047","Corvus corax",8010,"Corvus corax",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Corvus","corax","iNat:36692855",48.875372,-123.317251,"2019-12-15",NA,NA,"Andrew Simon","false","research",142
"1048","Larus glaucescens × occidentalis",243970,"Larus glaucescens × occidentalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","","iNat:36692856",48.876416,-123.314719,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1049","Corvus brachyrhynchos caurinus",1290036,"Corvus brachyrhynchos caurinus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Corvus","brachyrhynchos","iNat:36692857",48.876416,-123.314719,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1050","Haliaeetus leucocephalus",5305,"Haliaeetus leucocephalus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","","Accipitridae","","","Haliaeetus","leucocephalus","iNat:36692858",48.877799,-123.313046,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1051","Spinus pinus",145304,"Spinus pinus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","Spinus","pinus","iNat:36692859",48.869562,-123.319664,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1052","Poecile rufescens",144820,"Poecile rufescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Paridae","","","Poecile","rufescens","iNat:36692860",48.869562,-123.319664,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1053","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:36692861",48.869562,-123.319664,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1054","Pipilo maculatus",9420,"Pipilo maculatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Pipilo","maculatus","iNat:36692862",48.869562,-123.319664,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1055","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:36692864",48.869562,-123.319664,"2019-12-15",NA,NA,"Andrew Simon","false","research",61
"1056","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:37084527",48.898602,-123.407426,"2019-12-27",NA,NA,"Lauren Magner","false","research",31
"1057","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:37084528",48.898772,-123.410516,"2019-12-27",NA,NA,"Lauren Magner","false","research",115
"1058","Melanitta perspicillata",7036,"Melanitta perspicillata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Melanitta","perspicillata","iNat:37084529",48.895702,-123.411532,"2019-12-27",NA,NA,"Lauren Magner","false","research",90
"1059","Anas platyrhynchos",6930,"Anas platyrhynchos",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Anas","platyrhynchos","iNat:37084531",48.89737,-123.412775,"2019-12-27",NA,NA,"Lauren Magner","false","research",140
"1060","Anas platyrhynchos",6930,"Anas platyrhynchos",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Anas","platyrhynchos","iNat:37084532",48.89737,-123.412775,"2019-12-27",NA,NA,"Lauren Magner","false","research",140
"1061","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:37084533",48.89737,-123.412775,"2019-12-27",NA,NA,"Lauren Magner","false","research",140
"1062","Anas crecca",6937,"Anas crecca",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Anas","crecca","iNat:37084654",48.897587,-123.406803,"2019-12-27",NA,NA,"Andrew Simon","false","research",48
"1063","Mergus serrator",6996,"Mergus serrator",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Mergus","serrator","iNat:37085378",48.900436,-123.338557,"2019-12-29",NA,NA,"Lauren Magner","false","research",56
"1064","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:37085379",48.900366,-123.338239,"2019-12-29",NA,NA,"Lauren Magner","false","research",58
"1065","Regulus satrapa",117100,"Regulus satrapa",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Regulus","satrapa","iNat:37142928",48.868756,-123.346094,"2019-12-31",NA,NA,"Lauren Magner","false","research",33
"1066","Pipilo maculatus",9420,"Pipilo maculatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Pipilo","maculatus","iNat:37349655",48.987044,-123.575213,"2020-01-06",NA,NA,"Karen Steve Smith","false","research",25
"1067","Aegolius acadicus",20356,"Aegolius acadicus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Strigiformes","","","","Strigidae","","","Aegolius","acadicus","iNat:38263361",48.905226,-123.369597,"2020-02-03",NA,NA,"Tanya Inglis","false","research",65
"1068","Haliaeetus leucocephalus",5305,"Haliaeetus leucocephalus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","","Accipitridae","","","Haliaeetus","leucocephalus","iNat:38472588",48.879466,-123.3129,"2020-02-09",NA,NA,"","false","research",32
"1069","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:38473039",48.879479,-123.31295,"2020-02-09",NA,NA,"","false","research",16
"1070","Larinae",447155,"Larinae",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","","","iNat:38473067",48.88006,-123.313327,"2020-02-09",NA,NA,"","false","needs_id",32
"1071","Branta canadensis",7089,"Branta canadensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:38473198",48.879599,-123.312996,"2020-02-09",NA,NA,"","false","research",16
"1072","Dryobates pubescens",792988,"Dryobates pubescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Dryobates","pubescens","iNat:38524686",48.98695,-123.57616,"2020-02-10",NA,NA,"Karen Steve Smith","false","research",22
"1073","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:39195649",48.900296,-123.408544,"2020-02-24",NA,NA,"Lauren Magner","false","research",62
"1074","Melanitta perspicillata",7036,"Melanitta perspicillata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Melanitta","perspicillata","iNat:39195650",48.900296,-123.408544,"2020-02-24",NA,NA,"Lauren Magner","false","research",62
"1075","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:39195652",48.898921,-123.408292,"2020-02-24",NA,NA,"Lauren Magner","false","research",279
"1076","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:39195656",48.898921,-123.408292,"2020-02-24",NA,NA,"Lauren Magner","false","research",279
"1077","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:39195658",48.897419,-123.409489,"2020-02-24",NA,NA,"Lauren Magner","false","research",85
"1078","Ixoreus naevius",145088,"Ixoreus naevius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Ixoreus","naevius","iNat:39285076",48.868106,-123.340928,"2020-02-22",NA,NA,"Kevin Toomer","false","research",NA
"1079","Poecile rufescens",144820,"Poecile rufescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Paridae","","","Poecile","rufescens","iNat:39980249",48.986959,-123.576198,"2020-03-14",NA,NA,"Karen Steve Smith","false","research",8
"1080","Sitta canadensis",14823,"Sitta canadensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Sittidae","","","Sitta","canadensis","iNat:40038199",48.989616,-123.572995,"2020-03-15",NA,NA,"Karen Steve Smith","false","research",357
"1081","Colaptes auratus",18236,"Colaptes auratus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Colaptes","auratus","iNat:40412956",48.885309,-123.321555,"2020-03-21",NA,NA,"Andrew Simon","false","research",25
"1082","Mergus merganser",7004,"Mergus merganser",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Mergus","merganser","iNat:40458060",48.867198,-123.346996,"2020-03-21",NA,NA,"Andrew Simon","false","research",15
"1083","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:40458065",48.86771,-123.347715,"2020-03-21",NA,NA,"Andrew Simon","false","research",29
"1084","Nannopterum auritum",1454382,"Nannopterum auritum",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","","Phalacrocoracidae","","","Nannopterum","auritum","iNat:40943215",48.880489,-123.293805,"2020-03-21",NA,NA,"Brian Starzomski","false","research",244
"1085","Nannopterum auritum",1454382,"Nannopterum auritum",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","","Phalacrocoracidae","","","Nannopterum","auritum","iNat:40943217",48.880489,-123.293805,"2020-03-21",NA,NA,"Brian Starzomski","false","research",244
"1086","Chroicocephalus philadelphia",144502,"Chroicocephalus philadelphia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Chroicocephalus","philadelphia","iNat:40943219",48.880489,-123.293805,"2020-03-21",NA,NA,"Brian Starzomski","false","research",244
"1087","Setophaga coronata",145245,"Setophaga coronata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:41272727",48.943109,-123.492839,"2020-03-31",NA,NA,"","false","research",101
"1088","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:41879856",48.911585,-123.386697,"2020-04-10",NA,NA,"Lauren Magner","false","research",39
"1089","Corthylio calendula",1289388,"Corthylio calendula",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Corthylio","calendula","iNat:41880861",48.877219,-123.31885,"2020-04-01",NA,NA,"","false","research",263
"1090","Gavia immer",4626,"Gavia immer",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Gaviiformes","","","","Gaviidae","","","Gavia","immer","iNat:41881704",48.911709,-123.378063,"2020-04-10",NA,NA,"Andrew Simon","false","research",44
"1091","Corthylio calendula",1289388,"Corthylio calendula",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Corthylio","calendula","iNat:41882197",48.911061,-123.384208,"2020-04-10",NA,NA,"Andrew Simon","false","research",30
"1092","Certhia americana",7458,"Certhia americana",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Certhiidae","","","Certhia","americana","iNat:42246964",48.897753,-123.403396,"2020-04-04",NA,NA,"","false","research",1415
"1093","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:42247232",48.901209,-123.340885,"2020-03-22",NA,NA,"","false","research",90
"1094","Pipilo maculatus",9420,"Pipilo maculatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Pipilo","maculatus","iNat:42247444",48.904417,-123.349225,"2020-03-22",NA,NA,"","false","research",554
"1095","Dryobates villosus",792990,"Dryobates villosus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Dryobates","villosus","iNat:42363880",48.871053,-123.346808,"2020-04-14",NA,NA,"Lauren Magner","false","research",40
"1096","Setophaga coronata",145245,"Setophaga coronata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:42365191",48.867331,-123.37581,"2020-04-12",NA,NA,"Andrew Simon","false","research",41
"1097","Pica hudsonia",143853,"Pica hudsonia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Pica","hudsonia","iNat:42526206",48.923647,-123.441472,"2020-04-18",NA,NA,"","false","research",4348
"1098","Pica hudsonia",143853,"Pica hudsonia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Pica","hudsonia","iNat:42526363",48.882264,-123.351001,"2020-04-18",NA,NA,"","false","research",14967
"1099","Setophaga coronata",145245,"Setophaga coronata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:42637651",48.863581,-123.36117,"2020-04-19",NA,NA,"Lauren Magner","false","research",54
"1100","Cathartes aura",4756,"Cathartes aura",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Cathartiformes","","","","Cathartidae","","","Cathartes","aura","iNat:42637666",48.862828,-123.362264,"2020-04-19",NA,NA,"Lauren Magner","false","research",85
"1101","Myadestes townsendi",12951,"Myadestes townsendi",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Myadestes","townsendi","iNat:42682058",48.877775,-123.316673,"2020-04-19",NA,NA,"Andrew Simon","false","research",31
"1102","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:42813415",48.977368,-123.566528,"2020-04-21",NA,NA,"Lauren Magner","false","research",46
"1103","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:42813426",48.980264,-123.569294,"2020-04-21",NA,NA,"Lauren Magner","false","research",36
"1104","Poecile rufescens",144820,"Poecile rufescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Paridae","","","Poecile","rufescens","iNat:42813463",48.963705,-123.550324,"2020-04-21",NA,NA,"Lauren Magner","false","research",37
"1105","Patagioenas fasciata",3108,"Patagioenas fasciata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Columbiformes","","","","Columbidae","","","Patagioenas","fasciata","iNat:42813465",48.963705,-123.550324,"2020-04-21",NA,NA,"Lauren Magner","false","research",37
"1106","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:42813475",48.884381,-123.351039,"2020-04-21",NA,NA,"Lauren Magner","false","research",55
"1107","Streptopelia decaocto",2969,"Streptopelia decaocto",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Columbiformes","","","","Columbidae","","","Streptopelia","decaocto","iNat:42826203",48.884345,-123.351064,"2020-04-21",NA,NA,"Andrew Simon","false","research",31
"1108","Branta canadensis",7089,"Branta canadensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:43253100",48.866685,-123.34299,"2020-04-24",NA,NA,"Andrew Simon","false","research",NA
"1109","Zonotrichia atricapilla",9185,"Zonotrichia atricapilla",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","atricapilla","iNat:43531305",48.865992,-123.350395,"2020-04-25",NA,NA,"Andrew Simon","false","research",21
"1110","Spinus tristis",145310,"Spinus tristis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","Spinus","tristis","iNat:43531306",48.865992,-123.350395,"2020-04-25",NA,NA,"Andrew Simon","false","research",21
"1111","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:44459077",48.979632,-123.537323,"2020-04-30",NA,NA,"Andrew Simon","false","research",35
"1112","Tachycineta thalassina",11931,"Tachycineta thalassina",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:44576067",48.948888,-123.502979,"2020-04-30",NA,NA,"Andrew Simon","false","research",7
"1113","Anas platyrhynchos",6930,"Anas platyrhynchos",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Anas","platyrhynchos","iNat:44576068",48.948828,-123.503054,"2020-04-30",NA,NA,"Andrew Simon","false","research",16
"1114","Setophaga coronata",145245,"Setophaga coronata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:44576498",48.99147,-123.570702,"2020-04-30",NA,NA,"Andrew Simon","false","research",35
"1115","Setophaga coronata",145245,"Setophaga coronata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:44576507",48.990009,-123.566079,"2020-04-30",NA,NA,"Andrew Simon","false","research",52
"1116","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:45033220",48.991052,-123.57042,"2020-05-05",NA,NA,"Andrew Simon","false","research",51
"1117","Setophaga nigrescens",145254,"Setophaga nigrescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","nigrescens","iNat:45033227",48.982449,-123.567564,"2020-05-05",NA,NA,"Andrew Simon","false","research",151
"1118","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:45205052",48.873717,-123.320272,"2020-05-07",NA,NA,"Andrew Simon","false","research",132
"1119","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:45205053",48.873717,-123.320272,"2020-05-07",NA,NA,"Andrew Simon","false","research",132
"1120","Spinus pinus",145304,"Spinus pinus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","Spinus","pinus","iNat:45205063",48.87115,-123.321497,"2020-05-07",NA,NA,"Andrew Simon","false","research",32
"1121","Hirundo rustica",11901,"Hirundo rustica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Hirundo","rustica","iNat:45205064",48.87115,-123.321497,"2020-05-07",NA,NA,"Andrew Simon","false","research",32
"1122","Tachycineta thalassina",11931,"Tachycineta thalassina",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:45205067",48.870812,-123.320284,"2020-05-07",NA,NA,"Andrew Simon","false","research",40
"1123","Tachycineta thalassina",11931,"Tachycineta thalassina",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:45205068",48.869452,-123.319305,"2020-05-07",NA,NA,"Andrew Simon","false","research",15
"1124","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:45205071",48.869452,-123.319305,"2020-05-07",NA,NA,"Andrew Simon","false","research",15
"1125","Cardellina pusilla",145276,"Cardellina pusilla",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Cardellina","pusilla","iNat:45205073",48.869932,-123.319545,"2020-05-07",NA,NA,"Andrew Simon","false","research",51
"1126","Calypte anna",6317,"Calypte anna",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Calypte","anna","iNat:45365665",48.877219,-123.31885,"2020-05-07",NA,NA,"","false","research",234
"1127","Troglodytes aedon",7562,"Troglodytes aedon",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Troglodytidae","","","Troglodytes","aedon","iNat:45437989",48.915914,-123.427141,"2020-05-09",NA,NA,"Andrew Simon","false","research",29
"1128","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:45437998",48.915914,-123.427141,"2020-05-09",NA,NA,"Andrew Simon","false","research",29
"1129","Buteo jamaicensis",5212,"Buteo jamaicensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","","Accipitridae","","","Buteo","jamaicensis","iNat:45737669",48.886882,-123.348796,"2020-05-12",NA,NA,"Phil D","false","casual",65
"1130","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:45751458",48.866911,-123.341153,"2020-05-12",NA,NA,"Andrew Simon","false","research",89
"1131","Colaptes auratus",18236,"Colaptes auratus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Colaptes","auratus","iNat:45751462",48.866911,-123.341153,"2020-05-12",NA,NA,"Andrew Simon","false","research",89
"1132","Colaptes auratus",18236,"Colaptes auratus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Colaptes","auratus","iNat:45751470",48.866911,-123.341153,"2020-05-12",NA,NA,"Andrew Simon","false","research",89
"1133","Contopus cooperi",16110,"Contopus cooperi",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Tyrannidae","","","Contopus","cooperi","iNat:45961761",48.86888,-123.346569,"2020-05-15",NA,NA,"Andrew Simon","false","research",53
"1134","Selasphorus rufus",6363,"Selasphorus rufus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Selasphorus","rufus","iNat:46051230",48.86866,-123.345878,"2020-05-15",NA,NA,"Andrew Simon","false","research",14
"1135","Corvus corax",8010,"Corvus corax",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Corvus","corax","iNat:46051231",48.86866,-123.345878,"2020-05-15",NA,NA,"Andrew Simon","false","research",14
"1136","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:46413688",48.878405,-123.316965,"2020-05-18",NA,NA,"Andrew Simon","false","research",114
"1137","Selasphorus rufus",6363,"Selasphorus rufus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Selasphorus","rufus","iNat:46413689",48.878405,-123.316965,"2020-05-18",NA,NA,"Andrew Simon","false","research",114
"1138","Troglodytes aedon",7562,"Troglodytes aedon",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Troglodytidae","","","Troglodytes","aedon","iNat:46413690",48.878405,-123.316965,"2020-05-18",NA,NA,"Andrew Simon","false","research",114
"1139","Sturnus vulgaris",14850,"Sturnus vulgaris",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Sturnidae","","","Sturnus","vulgaris","iNat:46413704",48.878405,-123.316965,"2020-05-18",NA,NA,"Andrew Simon","false","research",114
"1140","Fringillidae",9079,"Fringillidae",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","","","iNat:46413708",48.878405,-123.316965,"2020-05-18",NA,NA,"Andrew Simon","false","needs_id",114
"1141","Poecile rufescens",144820,"Poecile rufescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Paridae","","","Poecile","rufescens","iNat:46413722",48.878405,-123.316965,"2020-05-18",NA,NA,"Andrew Simon","false","research",114
"1142","Molothrus ater",10373,"Molothrus ater",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Icteridae","","","Molothrus","ater","iNat:46518417",48.878991,-123.319897,"2020-05-19",NA,NA,"Andrew Simon","false","research",4
"1143","Tachycineta thalassina",11931,"Tachycineta thalassina",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:46563585",48.878822,-123.319955,"2020-05-19",NA,NA,"Andrew Simon","false","research",62
"1144","Haliaeetus leucocephalus",5305,"Haliaeetus leucocephalus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","","Accipitridae","","","Haliaeetus","leucocephalus","iNat:46563592",48.872283,-123.311388,"2020-05-19",NA,NA,"Andrew Simon","false","research",18
"1145","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:46563606",48.872264,-123.31171,"2020-05-19",NA,NA,"Andrew Simon","false","research",18
"1146","Empidonax difficilis",16598,"Empidonax difficilis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Tyrannidae","","","Empidonax","difficilis","iNat:46563615",48.87227,-123.311724,"2020-05-19",NA,NA,"Andrew Simon","false","research",19
"1147","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:46563616",48.872265,-123.311724,"2020-05-19",NA,NA,"Andrew Simon","false","research",16
"1148","Contopus cooperi",16110,"Contopus cooperi",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Tyrannidae","","","Contopus","cooperi","iNat:46668420",48.867371,-123.375409,"2020-05-20",NA,NA,"Andrew Simon","false","research",25
"1149","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:46668422",48.868094,-123.377166,"2020-05-20",NA,NA,"Andrew Simon","false","research",46
